

Measurement ID,6431,
Battery Name,LG M50,
Battery Type,
Circuit,MCCD_1252,
Program,189 - MSM_Rate_C10,
Start Time,8/26/2020 11:57:07 AM,
End Time,8/27/2020 10:35:16 PM,
Test section,TS006119,
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001
9,CHA,1380.123,8580.443,1,1,MSM_Rate_C10,3.62446,1.66948,0.64005,0,2.27976,6.05097,1.7
9,CHA,1432.763,8633.083,1,1,MSM_Rate_C10,3.6289,1.66984,0.66453,0,2.36854,6.05969,1.7
9,CHA,1440.115,8640.435,1,1,MSM_Rate_C10,3.62946,1.66948,0.66789,0,2.38073,6.06062,1.7
9,CHA,1500.165,8700.485,1,1,MSM_Rate_C10,3.63446,1.66948,0.69576,0,2.48196,6.06767,1.7
9,CHA,1551.391,8751.711,1,1,MSM_Rate_C10,3.63891,1.66984,0.71958,0,2.56858,6.0764,1.7
9,CHA,1560.128,8760.448,1,1,MSM_Rate_C10,3.63958,1.66984,0.72355,0,2.58304,6.07621,1.7
9,CHA,1619.997,8820.317,1,1,MSM_Rate_C10,3.64469,1.66948,0.75137,0,2.68437,6.08475,1.7
9,CHA,1669.007,8869.327,1,1,MSM_Rate_C10,3.64891,1.66948,0.77406,0,2.76711,6.09161,1.7
9,CHA,1680.007,8880.327,1,1,MSM_Rate_C10,3.6498,1.66984,0.77922,0,2.78591,6.09459,1.7
9,CHA,1740.129,8940.449,1,1,MSM_Rate_C10,3.65481,1.66984,0.80702,0,2.88746,6.10163,1.7
9,CHA,1788.494,8988.814,1,1,MSM_Rate_C10,3.65892,1.66948,0.82955,0,2.96984,6.1085,1.7
9,CHA,1800.022,9000.342,1,1,MSM_Rate_C10,3.65981,1.66984,0.83484,0,2.9892,6.10999,1.7
9,CHA,1860.084,9060.404,1,1,MSM_Rate_C10,3.66448,1.66948,0.86265,0,3.09107,6.11778,1.7
9,CHA,1918.032,9118.352,1,1,MSM_Rate_C10,3.66892,1.66948,0.88957,0,3.18976,6.12502,1.7
9,CHA,1920.006,9120.326,1,1,MSM_Rate_C10,3.66903,1.66984,0.89045,0,3.19297,6.12671,1.7
9,CHA,1980.032,9180.352,1,1,MSM_Rate_C10,3.67337,1.66948,0.91832,0,3.29531,6.13263,1.7
9,CHA,2040.053,9240.373,1,1,MSM_Rate_C10,3.67748,1.66948,0.94621,0,3.39782,6.1395,1.6
9,CHA,2060.987,9261.307,1,1,MSM_Rate_C10,3.67893,1.66984,0.95587,0,3.43335,6.14172,1.6
9,CHA,2100.064,9300.384,1,1,MSM_Rate_C10,3.68137,1.66984,0.974,0,3.50005,6.14731,1.6
9,CHA,2160.054,9360.374,1,1,MSM_Rate_C10,3.68526,1.66984,1.00187,0,3.60272,6.15381,1.6
9,CHA,2217.846,9418.166,1,1,MSM_Rate_C10,3.68893,1.66948,1.02862,0,3.70134,6.15975,1.6
9,CHA,2220.138,9420.458,1,1,MSM_Rate_C10,3.68893,1.66948,1.02972,0,3.7054,6.15861,1.6
9,CHA,2280,9480.32,1,1,MSM_Rate_C10,3.6926,1.66984,1.05751,0,3.80796,6.16606,1.6
9,CHA,2340.015,9540.335,1,1,MSM_Rate_C10,3.69616,1.66984,1.08533,0,3.91074,6.172,1.6
9,CHA,2385.884,9586.204,1,1,MSM_Rate_C10,3.69894,1.66984,1.10658,0,3.98934,6.17646,1.6
9,CHA,2400.027,9600.347,1,1,MSM_Rate_C10,3.69972,1.66948,1.11312,0,4.01351,6.17794,1.6
9,CHA,2460.047,9660.367,1,1,MSM_Rate_C10,3.70327,1.66984,1.14101,0,4.11676,6.18388,1.6
9,CHA,2520.01,9720.33,1,1,MSM_Rate_C10,3.70683,1.66984,1.16875,0,4.21952,6.18982,1.6
9,CHA,2555.088,9755.408,1,1,MSM_Rate_C10,3.70894,1.66984,1.18504,0,4.27993,6.19183,1.6
9,CHA,2579.996,9780.316,1,1,MSM_Rate_C10,3.71039,1.66948,1.19664,0,4.32298,6.19443,1.6
9,CHA,2640.051,9840.371,1,1,MSM_Rate_C10,3.71395,1.66948,1.22449,0,4.42636,6.20037,1.6
9,CHA,2700.017,9900.337,1,1,MSM_Rate_C10,3.71739,1.66948,1.25231,0,4.52972,6.20612,1.6
9,CHA,2725.355,9925.675,1,1,MSM_Rate_C10,3.71895,1.66984,1.26399,0,4.57313,6.20853,1.6
9,CHA,2759.998,9960.318,1,1,MSM_Rate_C10,3.72095,1.66984,1.28006,0,4.63294,6.2134,1.6
9,CHA,2820.16,10020.48,1,1,MSM_Rate_C10,3.7244,1.66984,1.30798,0,4.73685,6.21915,1.6
9,CHA,2880.009,10080.329,1,1,MSM_Rate_C10,3.72784,1.66948,1.33579,0,4.84048,6.22357,1.6
9,CHA,2897.905,10098.225,1,1,MSM_Rate_C10,3.72895,1.66948,1.34399,0,4.87107,6.22658,1.6
9,CHA,2939.988,10140.308,1,1,MSM_Rate_C10,3.73129,1.66984,1.36357,0,4.94408,6.23066,1.6
9,CHA,3000.004,10200.324,1,1,MSM_Rate_C10,3.73484,1.66984,1.39142,0,5.04804,6.2366,1.6
9,CHA,3060.024,10260.344,1,1,MSM_Rate_C10,3.73818,1.66948,1.41921,0,5.15191,6.24217,1.6
9,CHA,3071.955,10272.275,1,1,MSM_Rate_C10,3.73896,1.66948,1.42474,0,5.17256,6.24194,1.6
9,CHA,3120.013,10320.333,1,1,MSM_Rate_C10,3.74163,1.66984,1.44703,0,5.25594,6.24658,1.6
9,CHA,3180.066,10380.386,1,1,MSM_Rate_C10,3.74507,1.66984,1.47494,0,5.36042,6.25368,1.6
9,CHA,3240.013,10440.333,1,1,MSM_Rate_C10,3.74841,1.66948,1.50271,0,5.46446,6.25925,1.6
9,CHA,3248.042,10448.362,1,1,MSM_Rate_C10,3.74896,1.66984,1.50648,0,5.4786,6.26017,1.6
9,CHA,3300.127,10500.447,1,1,MSM_Rate_C10,3.75196,1.66984,1.53058,0,5.56899,6.26519,1.7
9,CHA,3360.145,10560.465,1,1,MSM_Rate_C10,3.7553,1.66948,1.5584,0,5.6734,6.27076,1.7
9,CHA,3420.031,10620.351,1,1,MSM_Rate_C10,3.75875,1.66984,1.58619,0,5.77781,6.27651,1.7
9,CHA,3422.719,10623.039,1,1,MSM_Rate_C10,3.75897,1.66948,1.5874,0,5.78237,6.2767,1.7
9,CHA,3480.014,10680.334,1,1,MSM_Rate_C10,3.76219,1.66984,1.61407,0,5.88266,6.28226,1.7
9,CHA,3540.062,10740.382,1,1,MSM_Rate_C10,3.76575,1.66948,1.64189,0,5.98738,6.28685,1.7
9,CHA,3593.91,10794.23,1,1,MSM_Rate_C10,3.76897,1.66948,1.66688,0,6.08152,6.29224,1.7
9,CHA,3600.027,10800.347,1,1,MSM_Rate_C10,3.76931,1.66984,1.66973,0,6.09225,6.29415,1.7
9,CHA,3660.03,10860.35,1,1,MSM_Rate_C10,3.77286,1.66948,1.69753,0,6.19711,6.29873,1.7
9,CHA,3720.056,10920.376,1,1,MSM_Rate_C10,3.77653,1.66948,1.72537,0,6.30217,6.30467,1.7
9,CHA,3758.275,10958.595,1,1,MSM_Rate_C10,3.77898,1.6702,1.74311,0,6.3692,6.31165,1.7
9,CHA,3780.086,10980.406,1,1,MSM_Rate_C10,3.77998,1.66984,1.75324,0,6.40749,6.31197,1.7
9,CHA,3840.037,11040.357,1,1,MSM_Rate_C10,3.78376,1.66984,1.78098,0,6.51241,6.31692,1.8
9,CHA,3900.061,11100.381,1,1,MSM_Rate_C10,3.78765,1.66984,1.80889,0,6.61804,6.32477,1.8
9,CHA,3920.65,11120.97,1,1,MSM_Rate_C10,3.78898,1.66984,1.8184,0,6.65407,6.327,1.8
9,CHA,3960.067,11160.387,1,1,MSM_Rate_C10,3.79143,1.66984,1.83669,0,6.7234,6.33109,1.8
9,CHA,4020.031,11220.351,1,1,MSM_Rate_C10,3.79532,1.66948,1.86446,0,6.82876,6.33622,1.8
9,CHA,4073.617,11273.937,1,1,MSM_Rate_C10,3.79899,1.66984,1.88937,0,6.92335,6.34371,1.8
9,CHA,4080.019,11280.339,1,1,MSM_Rate_C10,3.79932,1.66948,1.89235,0,6.93466,6.3429,1.8
9,CHA,4140.017,11340.337,1,1,MSM_Rate_C10,3.80332,1.66948,1.92017,0,7.04039,6.34958,1.9
9,CHA,4200.105,11400.425,1,1,MSM_Rate_C10,3.80766,1.66948,1.94804,0,7.14646,6.35682,1.9
9,CHA,4218.815,11419.135,1,1,MSM_Rate_C10,3.80899,1.66984,1.95665,0,7.17926,6.36023,1.9
9,CHA,4260.161,11460.481,1,1,MSM_Rate_C10,3.81188,1.66948,1.97581,0,7.25226,6.36387,1.9
9,CHA,4320.022,11520.342,1,1,MSM_Rate_C10,3.81622,1.66948,2.00361,0,7.35831,6.37111,1.9
9,CHA,4356.315,11556.635,1,1,MSM_Rate_C10,3.819,1.66948,2.02046,0,7.42263,6.37557,1.9
9,CHA,4380.022,11580.342,1,1,MSM_Rate_C10,3.82066,1.66984,2.03146,0,7.46466,6.37853,1.9
9,CHA,4440.068,11640.388,1,1,MSM_Rate_C10,3.82522,1.66948,2.05929,0,7.57104,6.38614,1.9
9,CHA,4487.598,11687.918,1,1,MSM_Rate_C10,3.829,1.66984,2.0813,0,7.65528,6.39364,1.9
9,CHA,4500.032,11700.352,1,1,MSM_Rate_C10,3.83,1.66984,2.08707,0,7.67736,6.39531,1.9
9,CHA,4560.175,11760.495,1,1,MSM_Rate_C10,3.83478,1.66984,2.11499,0,7.78437,6.40348,1.9
9,CHA,4611.523,11811.843,1,1,MSM_Rate_C10,3.83901,1.66948,2.13881,0,7.87576,6.40916,2
9,CHA,4620.165,11820.485,1,1,MSM_Rate_C10,3.83967,1.66984,2.14277,0,7.89097,6.41165,2
9,CHA,4679.999,11880.319,1,1,MSM_Rate_C10,3.84468,1.66948,2.17059,0,7.99786,6.41862,2
9,CHA,4728.933,11929.253,1,1,MSM_Rate_C10,3.84901,1.66948,2.19329,0,8.08516,6.42567,2
9,CHA,4740.028,11940.348,1,1,MSM_Rate_C10,3.8499,1.66984,2.19846,0,8.10507,6.42873,2
9,CHA,4800.023,12000.343,1,1,MSM_Rate_C10,3.85524,1.66984,2.22626,0,8.21217,6.43764,2
9,CHA,4841.589,12041.909,1,1,MSM_Rate_C10,3.85902,1.66984,2.24556,0,8.28663,6.44395,2
9,CHA,4860.028,12060.348,1,1,MSM_Rate_C10,3.86068,1.66948,2.25412,0,8.31964,6.44535,2
9,CHA,4920.012,12120.332,1,1,MSM_Rate_C10,3.86613,1.66984,2.28194,0,8.42712,6.45583,2
9,CHA,4950.34,12150.66,1,1,MSM_Rate_C10,3.86902,1.66984,2.29598,0,8.48142,6.45908,2
9,CHA,4980.047,12180.367,1,1,MSM_Rate_C10,3.87169,1.66984,2.30975,0,8.53475,6.46511,2
9,CHA,5040.024,12240.344,1,1,MSM_Rate_C10,3.87747,1.66948,2.33757,0,8.64253,6.47337,2
9,CHA,5055.104,12255.424,1,1,MSM_Rate_C10,3.87903,1.66948,2.34459,0,8.66975,6.47597,2
9,CHA,5100.02,12300.34,1,1,MSM_Rate_C10,3.88325,1.66948,2.3654,0,8.7505,6.48302,2
9,CHA,5158.255,12358.575,1,1,MSM_Rate_C10,3.88903,1.66984,2.39243,0,8.85557,6.49407,2
9,CHA,5160.147,12360.467,1,1,MSM_Rate_C10,3.88914,1.66948,2.39322,0,8.85862,6.49286,2
9,CHA,5220.063,12420.383,1,1,MSM_Rate_C10,3.89503,1.66948,2.42102,0,8.96684,6.50269,2
9,CHA,5259.655,12459.975,1,1,MSM_Rate_C10,3.89904,1.66984,2.43935,0,9.03827,6.51059,2.1
9,CHA,5280.008,12480.328,1,1,MSM_Rate_C10,3.90104,1.66948,2.44889,0,9.07546,6.51272,2.1
9,CHA,5340.04,12540.36,1,1,MSM_Rate_C10,3.90704,1.66984,2.47674,0,9.18421,6.52414,2.1
9,CHA,5359.177,12559.497,1,1,MSM_Rate_C10,3.90904,1.66984,2.48562,0,9.2189,6.52748,2.1
9,CHA,5400.035,12600.355,1,1,MSM_Rate_C10,3.91304,1.66948,2.50454,0,9.29291,6.53276,2.1
9,CHA,5458.426,12658.746,1,1,MSM_Rate_C10,3.91905,1.66948,2.53162,0,9.39896,6.5426,2.1
9,CHA,5460.035,12660.355,1,1,MSM_Rate_C10,3.91916,1.66948,2.53237,0,9.40188,6.54297,2.1
9,CHA,5520.005,12720.325,1,1,MSM_Rate_C10,3.92516,1.66948,2.56018,0,9.51097,6.5544,2.1
9,CHA,5557.982,12758.302,1,1,MSM_Rate_C10,3.92905,1.66984,2.57782,0,9.58025,6.56089,2.1
9,CHA,5580.003,12780.323,1,1,MSM_Rate_C10,3.93128,1.66984,2.58801,0,9.62028,6.56442,2.1
9,CHA,5640.047,12840.367,1,1,MSM_Rate_C10,3.93728,1.66984,2.61589,0,9.72995,6.57463,2.1
9,CHA,5657.05,12857.37,1,1,MSM_Rate_C10,3.93906,1.66948,2.62377,0,9.761,6.57619,2.1
9,CHA,5700.041,12900.361,1,1,MSM_Rate_C10,3.94339,1.66948,2.64371,0,9.83959,6.58343,2.1
9,CHA,5756.635,12956.955,1,1,MSM_Rate_C10,3.94906,1.66984,2.66996,0,9.94316,6.59431,2.1
9,CHA,5760.025,12960.345,1,1,MSM_Rate_C10,3.9494,1.66948,2.6715,0,9.94927,6.59345,2.1
9,CHA,5820.111,13020.431,1,1,MSM_Rate_C10,3.9554,1.66984,2.69935,0,10.05934,6.60489,2.1
9,CHA,5856.772,13057.092,1,1,MSM_Rate_C10,3.95907,1.66984,2.71637,0,10.1267,6.61101,2.1
9,CHA,5880.115,13080.435,1,1,MSM_Rate_C10,3.96129,1.66948,2.72713,0,10.1693,6.61473,2.1
9,CHA,5939.991,13140.311,1,1,MSM_Rate_C10,3.96718,1.66984,2.75495,0,10.27956,6.62314,2.1
