0.0121711047219375,3.5403616
0.0310702893120909,3.5440676
0.0499698459000448,3.5470095
0.0688697684444416,3.5497413
0.0877696503623203,3.5523012
0.106669510552322,3.5546126
0.12556905946818,3.5570579
0.144468789324589,3.5592737
0.163368592476642,3.5614705
0.182268272348428,3.5634191
0.201167981115363,3.5656159
0.220067667628733,3.5676982
0.238967474552715,3.5700288
0.257866941543288,3.5721302
0.276766660401484,3.5741932
0.295666571640636,3.5763519
0.314566378079605,3.5784914
0.333466429966001,3.5806694
0.352366390963672,3.5829618
0.371266281677995,3.5850821
0.390166103973532,3.5873172
0.409065924324791,3.5896287
0.427966006074728,3.5920167
0.446865736455492,3.5942516
0.465765867553033,3.5963721
0.484665476925791,3.5987601
0.503565310020849,3.601186
0.522465152887326,3.6034403
0.541365416750639,3.6059237
0.560265017673301,3.608216
0.579165242645835,3.6106422
0.598065504407991,3.6130109
0.616965514900137,3.6155326
0.635865455827735,3.6179779
0.654765142913036,3.6204231
0.673664790885467,3.6227727
0.692564525213439,3.6252561
0.711464762455292,3.6277394
0.730364928559621,3.6301084
0.749264618116977,3.6326683
0.768164227084251,3.6350942
0.787064317405817,3.6375585
0.805964315608263,3.6400421
0.8248644407366,3.6424108
0.843764788708329,3.6449132
0.862664397728488,3.6475303
0.881564147448303,3.6499565
0.900464077461649,3.6523635
0.919364266174885,3.654866
0.938264007481389,3.6572921
0.957164101459063,3.659833
0.976064014290206,3.6622972
0.994964098510352,3.6644368
1.01386437018411,3.6669583
1.03276423246591,3.6694417
1.05166431646148,3.6717532
1.07056441898028,3.6740456
1.0894642960816,3.6763761
1.1083643308651,3.6786685
1.12726420692483,3.6810565
1.14616407600873,3.6832342
1.16506436084291,3.6855266
1.18396442327438,3.6877618
1.202864278851,3.6897867
1.22176417733673,3.6920216
1.24066414177451,3.6942377
1.25956420984862,3.6964345
1.27846422118401,3.6984212
1.29736405133651,3.700618
1.31626404360588,3.7027385
1.33516391017641,3.7046299
1.35406368047131,3.7068648
1.37296354488944,3.7087944
1.39186313621008,3.7109911
1.41076279484277,3.7129016
1.42966260104534,3.7149456
1.44856245094609,3.7169323
1.46746222324029,3.7188044
1.48636173363646,3.720753
1.50526187856498,3.722625
1.52416157244073,3.7248027
1.54306126821721,3.7267513
1.56196143645441,3.7287571
1.58086114951213,3.7304001
1.59976103181246,3.7316799
1.61866072009466,3.7343352
1.63756047556076,3.7363601
