Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
158027.2689,3.4844649,-0.001150049093,0.19524591,3.6797109
158044.0911,3.4834533,-0.0011500494990000002,0.19572309,3.6791763
158062.7547,3.4824226,-0.0011500491399999999,0.19623844,3.6786611
158082.1589,3.4813538,-0.001150048925,0.19700193,3.6783557
158101.2137,3.4803228,-0.001150049261,0.1974982,3.6778212
158122.4641,3.479254,-0.0011500510230000001,0.19803265,3.6772866
158144.3143,3.4782231,-0.001150050917,0.19866253,3.6768856
158165.2573,3.4772115,-0.0011500487049999999,0.1991588,3.6763704
158188.3478,3.4761999,-0.001150050665,0.19973142,3.6759312
158211.1922,3.475188,-0.001150050106,0.20026587,3.6754539
158232.4472,3.4741192,-0.0011500514630000001,0.20091484,3.675034
158255.9782,3.4731076,-0.0011500505940000001,0.20137294,3.6744804
158281.4266,3.4720767,-0.001150052788,0.20190738,3.6739841
158306.9054,3.471065,-0.0011500510690000002,0.20232731,3.6733923
158331.185,3.4700534,-0.00115005541,0.20299536,3.6730487
158356.061,3.4690416,-0.001150053768,0.20354889,3.6725905
158380.535,3.46803,-0.0011500566180000001,0.20406425,3.6720943
158403.7348,3.4669802,-0.001150054957,0.20454143,3.6715217
158432.097,3.4659684,-0.001150055231,0.20507587,3.6710443
158454.545,3.4649568,-0.001150055347,0.20557216,3.6705289
158480.2206,3.4639449,-0.0011500566379999998,0.20604934,3.6699944
158507.0758,3.4629335,-0.0011500548559999998,0.20662196,3.6695554
158531.9122,3.4619026,-0.00115005318,0.20717549,3.6690781
158557.2832,3.460891,-0.001150052644,0.20757632,3.6684673
158582.4146,3.4598794,-0.001150053704,0.20820621,3.6680856
158607.3616,3.4588485,-0.001150053449,0.20875974,3.6676083
158633.8712,3.4578369,-0.001150052158,0.2092751,3.6671119
158659.8606,3.4567487,-0.001150050614,0.20977136,3.6665201
158687.6452,3.4559281,-0.00115005207,0.21021038,3.6661384
158687.6934,3.4689949,0.0,0.20645016,3.6754451
158687.6956,3.4679921,0.0,0.20643108,3.6744232
158688.4972,3.469023,0.0,0.20618294,3.6752059
158691.361,3.4701302,0.0,0.20568667,3.6758168
158695.9836,3.4711609,0.0,0.20532402,3.6764848
158700.917,3.4722106,0.0,0.20490409,3.6771147
158707.6606,3.4732416,0.0,0.20452234,3.6777639
158713.6452,3.4742532,0.0,0.20415969,3.6784129
158720.8802,3.4753032,0.0,0.2037016,3.6790047
158729.8016,3.4763529,0.0,0.20337711,3.6797299
158738.9678,3.4773645,0.0,0.2027854,3.68015
158748.6544,3.4784334,0.0,0.20246091,3.6808944
158760.1118,3.4794452,0.0,0.20198373,3.6814289
158771.8312,3.4804568,0.0,0.20150656,3.6819634
158785.3848,3.4814878,0.0,0.20114389,3.6826317
158799.524,3.4825184,0.0,0.20053309,3.6830516
158814.8336,3.4835494,0.0,0.20005591,3.6836052
158834.2515,3.484561,0.0,0.19955964,3.6841207
158851.0641,3.4856107,0.0,0.19925424,3.684865
158851.7355,3.4845991,0.0,0.19959782,3.6841969
158854.9497,3.4856107,0.0,0.1991588,3.6847696
158878.4975,3.4866416,0.0,0.19875798,3.6853995
158905.9291,3.4877486,0.0,0.19816627,3.685915
158941.6613,3.4888558,0.0,0.19759364,3.6864495
158986.1561,3.4899249,0.0,0.1970592,3.6869841
159036.1309,3.4910319,0.0,0.19656293,3.6875949
159096.1309,3.4914136,0.0,0.19633389,3.6877475
159153.2895,3.4925399,0.0,0.19585669,3.6883967
159213.2895,3.492578,0.0,0.19572309,3.6883011
159273.2895,3.4928834,0.0,0.19555131,3.6884348
159319.8443,3.4939334,0.0,0.19511229,3.6890457
159321.3417,3.4929025,0.0,0.19553222,3.6884348
159332.8883,3.4939144,0.0,0.19513138,3.6890457
159383.6959,3.4936087,0.0,0.195265,3.6888738
