Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
151802.4916,3.5956554,0.0,0.14659227,3.7422478
151802.54,3.5955029,-6.84e-10,0.14663045,3.7421334
151802.5418,3.5887897,-0.00012713856600000002,0.14887446,3.7376642
151802.542,3.5867856,-0.00114993631,0.14999685,3.7367823
151802.5422,3.5856912,-0.0011499873309999999,0.15008526,3.7357764
151802.5442,3.5845652,-0.00115000722,0.15052426,3.7350893
151802.6718,3.5835342,-0.001150015042,0.15029521,3.7338295
151804.3568,3.5825036,-0.0011500153790000001,0.15075332,3.7332568
151807.6498,3.5814917,-0.001150025654,0.15119232,3.7326841
151811.6456,3.580461,-0.001150033374,0.15163133,3.7320924
151815.914,3.579411,-0.001150036065,0.15207034,3.7314813
151821.475,3.5783992,-0.001150033986,0.15249026,3.7308896
151826.7698,3.5773494,-0.001150038566,0.1528911,3.7302406
151832.343,3.5763378,-0.001150040565,0.15329193,3.7296298
151838.9958,3.5753071,-0.001150042391,0.15367368,3.7289808
151845.704,3.5742953,-0.001150043703,0.15415086,3.7284462
151852.4448,3.5732455,-0.00115004706,0.15478075,3.7280262
151860.2028,3.5722146,-0.0011500477849999999,0.15510523,3.72732
151867.9108,3.571203,-0.0011500496010000002,0.15550606,3.7267091
151876.273,3.5701914,-0.001150052501,0.15598324,3.7261746
151884.6952,3.5691414,-0.001150049765,0.15657495,3.7257164
151893.881,3.5680535,-0.001150053164,0.15703304,3.7250865
151903.8246,3.5669653,-0.001150053693,0.15760566,3.724571
151915.0582,3.5659347,-0.001150054903,0.15804468,3.7239792
151926.0394,3.5649228,-0.001150053958,0.15852186,3.7234447
151937.285,3.5639112,-0.0011500521779999999,0.15915175,3.723063
151949.0904,3.5628996,-0.001150053547,0.15962893,3.7225285
151962.2836,3.5618877,-0.001150055264,0.16010611,3.7219939
151975.0504,3.5608571,-0.00115005452,0.16064055,3.7214975
151989.069,3.5598454,-0.001150054754,0.16109864,3.7209442
152004.3362,3.5588338,-0.0011500543430000001,0.16163309,3.7204669
152020.9268,3.5577648,-0.001150054756,0.16205302,3.7198179
152037.4604,3.5567532,-0.001150052603,0.16262564,3.7193787
152056.9668,3.5557222,-0.001150051222,0.16308373,3.718806
152077.138,3.5546534,-0.001150055934,0.16359909,3.7182524
152099.1774,3.5536416,-0.0011500567859999999,0.16413353,3.7177751
152122.3822,3.5526109,-0.0011500574800000002,0.16451529,3.7171261
152147.5758,3.5515609,-0.001150058341,0.16499247,3.7165534
152176.1188,3.5505304,-0.001150059271,0.16556509,3.7160954
152205.3068,3.5494995,-0.0011500596380000002,0.16575596,3.7152555
152235.634,3.5484877,-0.001150055274,0.16632858,3.7148163
152267.131,3.5474761,-0.001150053517,0.1665958,3.7140718
152300.9094,3.5464644,-0.001150055307,0.16707298,3.7135375
152333.9654,3.5454528,-0.001150055217,0.16753109,3.7129838
152366.635,3.5444219,-0.001150055565,0.16800827,3.7124302
152403.9774,3.543391,-0.001150055231,0.16833276,3.7117238
152442.1293,3.5423222,-0.001150054535,0.16880994,3.711132
152479.3691,3.5413105,-0.001150055705,0.16913442,3.7104449
152517.5019,3.5402606,-0.0011500553229999999,0.1696116,3.7098722
152557.0249,3.5392299,-0.00115005576,0.17003153,3.7092614
152595.1815,3.5381989,-0.0011500566160000001,0.17037509,3.7085741
152636.5711,3.5371873,-0.0011500539169999999,0.17087136,3.7080586
152673.4429,3.5361567,-0.0011500564550000001,0.17119585,3.7073524
152702.4919,3.5359654,-0.001150056251,0.17121494,3.7071805
152702.5401,3.5480304,0.0,0.16766469,3.7156951
152704.5987,3.5490413,0.0,0.16697755,3.7160189
152708.3127,3.5500722,0.0,0.16650037,3.7165725
152712.9197,3.5511029,0.0,0.16608045,3.7171834
152718.8331,3.5521529,0.0,0.16569871,3.7178516
152725.0769,3.5531647,0.0,0.16527878,3.7184434
152732.5071,3.5542908,0.0,0.1648016,3.7190924
152741.1993,3.5553026,0.0,0.16430533,3.7196078
152749.9635,3.5563331,0.0,0.16399993,3.7203331
152760.2293,3.5573831,0.0,0.16342731,3.7208104
152770.9219,3.5583949,0.0,0.16300738,3.7214022
152782.1709,3.5594065,0.0,0.16245385,3.7218604
152795.5187,3.5604184,0.0,0.16197667,3.7223949
152809.3091,3.56143,0.0,0.16159493,3.7230248
152826.1127,3.5624416,0.0,0.16107957,3.7235212
152844.5763,3.5634532,0.0,0.16048786,3.7239411
152865.0035,3.564465,0.0,0.16004884,3.7245138
152887.9853,3.5654957,0.0,0.15945715,3.7249529
152916.5987,3.5665073,0.0,0.15899904,3.7255063
152949.6925,3.5675189,0.0,0.15842642,3.7259455
152991.8129,3.5685308,0.0,0.15791106,3.7264419
153038.5497,3.5695424,0.0,0.15747206,3.7270145
153098.5498,3.5701914,0.0,0.15722392,3.7274153
153153.717,3.571203,0.0,0.15655586,3.7277589
153213.717,3.5712411,0.0,0.15646043,3.7277017
153273.717,3.5717185,0.0,0.15628864,3.7280071
153333.717,3.5721765,0.0,0.15609777,3.7282743
153393.717,3.5728066,0.0,0.15567784,3.7284844
153453.717,3.5727684,0.0,0.15565875,3.7284272
153513.717,3.5729592,0.0,0.15567784,3.728637
153573.717,3.5731692,0.0,0.15550606,3.7286754
153633.717,3.5734365,0.0,0.15525793,3.7286944
153693.717,3.573513,0.0,0.15544879,3.7289617
153753.7171,3.5738373,0.0,0.15523884,3.7290761
153786.5427,3.5736847,0.0,0.15539153,3.7290761
