Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
128994.356,3.8656342,0,0.12200778,3.987642
129039.8792,3.8656154,0,0.12191235,3.9875276
129039.9276,3.8655388,-6.84E-07,0.12181691,3.9873557
129039.9294,3.8574686,-0.127132287,0.12474304,3.9822116
129039.9298,3.8559182,-1.150019854,0.12536715,3.9812853
129039.932,3.8548875,-1.149995032,0.12582524,3.9807127
129040.0024,3.8538375,-1.150007277,0.12546259,3.9793
129041.1144,3.8528259,-1.15001292,0.12584433,3.9786701
129043.0594,3.851814,-1.150021172,0.1263406,3.9781547
129045.8446,3.8507643,-1.150028061,0.1267987,3.9775629
129049.131,3.8497334,-1.150031689,0.1272568,3.9769902
129052.811,3.8486836,-1.15003582,0.12781033,3.9764938
129056.7684,3.847672,-1.150039176,0.12813482,3.9758067
129060.9756,3.8466601,-1.150041206,0.12840204,3.9750621
129065.4112,3.8456292,-1.150040826,0.12886013,3.9744895
129070.2142,3.8445795,-1.150041658,0.12926097,3.9738405
129075.4612,3.8434534,-1.15004378,0.12973815,3.9731915
129080.3766,3.8423653,-1.150044565,0.1302726,3.9726379
129086.969,3.8413346,-1.150042773,0.1307116,3.9720461
129092.7782,3.8403037,-1.150044039,0.13109335,3.9713969
129098.7688,3.8392918,-1.150046163,0.13151327,3.9708052
129104.829,3.8382611,-1.150049132,0.13191411,3.9701753
129111.44,3.8372495,-1.150049879,0.132544,3.9697936
129118.5254,3.8362379,-1.150047819,0.13277304,3.9690108
129125.5686,3.8352261,-1.150048674,0.13330749,3.9685335
129132.1564,3.8341954,-1.150047366,0.13382284,3.9680183
129140.7042,3.8331454,-1.150049547,0.13418551,3.9673309
129149.134,3.8321338,-1.150050999,0.13471995,3.9668536
129157.5892,3.8310649,-1.150050954,0.1352544,3.9663193
129166.4466,3.830034,-1.150049874,0.13554071,3.9655747
129175.456,3.8290222,-1.150049348,0.13609424,3.9651165
129185.2296,3.8280108,-1.150050568,0.13657142,3.9645822
129195.7732,3.8269799,-1.150051205,0.13689591,3.9638758
129206.7067,3.8259683,-1.150050003,0.13720129,3.9631696
129217.5467,3.8249564,-1.150047665,0.13771667,3.9626732
129229.6835,3.8239067,-1.150048076,0.1380984,3.9620051
129242.0091,3.8228757,-1.150049538,0.13849925,3.961375
129256.8559,3.8218451,-1.150050272,0.13890007,3.9607451
129270.6087,3.8207951,-1.150048783,0.13933909,3.9601343
129285.3019,3.8197834,-1.150049757,0.13956814,3.9593515
129301.3019,3.8187718,-1.150049256,0.13998805,3.9587598
129317.7785,3.81776,-1.150052232,0.14033163,3.9580917
129335.8681,3.8167293,-1.150052647,0.14059885,3.9573281
129355.2539,3.8156984,-1.15005321,0.14078972,3.9564881
129373.8573,3.8146868,-1.150056326,0.14122874,3.9559155
129394.6369,3.8136749,-1.150054751,0.14143869,3.9551136
129418.5487,3.8126061,-1.150053999,0.141725,3.9543312
129440.1353,3.8115754,-1.150053727,0.14197314,3.9535484
129467.6975,3.8105636,-1.150055627,0.1421831,3.9527466
129491.8575,3.809552,-1.150056493,0.14220218,3.9517541
129520.3617,3.8085401,-1.150058583,0.14241214,3.9509523
129545.5851,3.8075285,-1.150056898,0.14252667,3.9500551
129575.8627,3.8065166,-1.150056598,0.14275572,3.9492724
129604.5157,3.8054478,-1.1500558,0.14285116,3.9482989
129637.1646,3.8044169,-1.150056326,0.14304203,3.947459
129668.9782,3.8032715,-1.150056358,0.14306112,3.9463327
129702.085,3.8022599,-1.150056202,0.14329016,3.94555
129735.2416,3.8012481,-1.150056303,0.14319472,3.9444427
129766.8838,3.8002362,-1.150058106,0.14344285,3.9436791
129799.9002,3.7991865,-1.150058244,0.14351921,3.9427056
129833.437,3.7981365,-1.150055695,0.1435383,3.9416747
129868.4216,3.7971246,-1.150055212,0.14367191,3.9407966
129902.3988,3.796113,-1.150053542,0.143691,3.9398041
129936.3548,3.7951014,-1.150056175,0.14376734,3.9388688
129939.8792,3.7953112,-1.150057355,0.14367191,3.9389832
129939.9274,3.8077388,0,0.13983536,3.9475741
129939.931,3.8067071,0,0.14008349,3.9467907
129940.5108,3.8077762,0,0.13958722,3.9473634
129942.8268,3.8087878,0,0.13912912,3.947917
129946.4364,3.8097997,0,0.13861376,3.9484134
129951.2702,3.8108687,0,0.13828927,3.949158
129956.634,3.8118804,0,0.13788845,3.9497688
129963.153,3.812892,0,0.13731582,3.9502077
129969.4842,3.8139038,0,0.13699134,3.9508951
129977.4498,3.8149152,0,0.13649507,3.9514103
129986.5044,3.8159461,0,0.13620876,3.9521549
129995.8762,3.816977,0,0.13565522,3.9526322
130006.2222,3.8180077,0,0.13523531,3.953243
130017.5678,3.8190386,0,0.13470086,3.9537394
130030.7108,3.8201265,0,0.13424276,3.9543693
130046.2148,3.8211384,0,0.13374649,3.9548848
130061.3949,3.8221691,0,0.13326931,3.9554384
130080.2511,3.8231807,0,0.13283031,3.9560111
130100.0421,3.8241923,0,0.1322386,3.9564309
130124.0281,3.825223,0,0.13157053,3.9567935
130152.6889,3.826273,0,0.13120788,3.9574809
130184.7151,3.8273036,0,0.13067344,3.9579771
130226.6107,3.8283727,0,0.13008173,3.9584544
130252.9297,3.8284874,0,0.13010082,3.9585881
