Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
134123.0316,3.7803438,0,0.13061617,3.91096
134123.08,3.780134,-6.31E-07,0.1307116,3.9108455
134123.0818,3.7730405,-0.127125275,0.13300064,3.9060411
134123.0822,3.7706466,-1.150030036,0.13409007,3.9047368
134123.085,3.7696159,-1.150001866,0.13450998,3.9041259
134123.1666,3.768528,-1.150008642,0.1343382,3.9028661
134124.9462,3.7674971,-1.150018971,0.13470086,3.9021978
134127.6504,3.7664855,-1.150029291,0.13504443,3.9015298
134131.6514,3.7654736,-1.150031455,0.13552162,3.9009953
134135.415,3.764462,-1.150034316,0.13584609,3.9003081
134140.5548,3.7634313,-1.150040407,0.13632329,3.8997545
134146.0936,3.7624004,-1.150042243,0.13659051,3.8989909
134151.5394,3.7613697,-1.150044303,0.13699134,3.898361
134158.0526,3.7603579,-1.150043169,0.13737309,3.8977311
134164.21,3.7593269,-1.150045983,0.13769758,3.8970246
134171.484,3.7582963,-1.150045958,0.13817476,3.896471
134178.9788,3.7572656,-1.150046839,0.13849925,3.8957648
134186.4118,3.756254,-1.150048366,0.13891916,3.8951731
134195.3192,3.755223,-1.150049916,0.13926274,3.8944857
134203.6744,3.7542114,-1.150050114,0.13956814,3.8937795
134213.5424,3.7531998,-1.150050467,0.13996896,3.8931687
134223.709,3.7521882,-1.150050944,0.14033163,3.8925197
134233.6866,3.7511764,-1.150047614,0.14063703,3.8918133
134244.8944,3.7501645,-1.150046522,0.14101876,3.8911834
134257.1202,3.7491529,-1.150046252,0.14149596,3.8906488
134269.1592,3.7481411,-1.150049799,0.14174409,3.8898852
134283.3268,3.7471104,-1.150050245,0.14220218,3.8893125
134297.8406,3.7460988,-1.150054164,0.14246941,3.8885682
134310.6428,3.7450681,-1.150052107,0.14287025,3.8879383
134328.345,3.7440181,-1.15005209,0.14313747,3.8871555
134345.9018,3.7430062,-1.150050703,0.14334743,3.8863537
134364.6026,3.7419946,-1.150051492,0.14359556,3.8855901
134382.8856,3.740983,-1.150050067,0.14392005,3.884903
134402.9204,3.739933,-1.150051127,0.14416818,3.8841012
134425.768,3.7389212,-1.150052888,0.14433996,3.8832612
134448.5814,3.7378712,-1.150051709,0.14462627,3.8824975
134471.9608,3.7368214,-1.150051949,0.14474081,3.8815622
134498.6298,3.7358098,-1.150051672,0.14500803,3.8808179
134525.843,3.734798,-1.150050624,0.14512254,3.8799205
134551.3783,3.7337863,-1.150051655,0.14521798,3.8790042
134579.2287,3.7327554,-1.150050376,0.14533252,3.878088
134608.3503,3.7317438,-1.150051243,0.14542794,3.8771718
134639.5525,3.7307129,-1.150052693,0.14540885,3.8761218
134667.5557,3.729701,-1.150052179,0.14558065,3.8752818
134699.5787,3.7286894,-1.150053647,0.14579061,3.87448
134729.2605,3.7275822,-1.150052905,0.14575243,3.8733346
134763.7633,3.7265706,-1.150052755,0.14586696,3.8724375
134797.1321,3.7255399,-1.150050694,0.14584787,3.8713877
134825.9197,3.7244134,-1.150051835,0.14601965,3.8704331
134863.0169,3.7233827,-1.150052694,0.14601965,3.8694024
134896.7257,3.7223709,-1.15005272,0.14603874,3.8684096
134929.1893,3.7213593,-1.150051735,0.14611509,3.8674743
134962.7839,3.7203474,-1.150052702,0.14605783,3.8664052
134995.0749,3.7192976,-1.150051663,0.14615327,3.8654509
135023.0319,3.7187631,-1.150054698,0.14609601,3.8648591
135023.0801,3.7313929,0,0.1423358,3.8737288
135023.0819,3.7302544,0,0.14231671,3.8725712
135023.8481,3.7313042,0,0.14199223,3.8732965
135026.5215,3.7323351,0,0.14149596,3.873831
135030.6117,3.7333658,0,0.14107603,3.8744419
135035.3831,3.7344348,0,0.14057976,3.8750145
135041.4335,3.7354467,0,0.14019801,3.8756447
135047.4781,3.7364583,0,0.13977809,3.8762364
135055.1327,3.7375083,0,0.13933909,3.8768473
135063.5347,3.7385581,0,0.13893825,3.8774962
135072.2449,3.7395697,0,0.13844198,3.8780117
135082.2999,3.7405813,0,0.13786936,3.8784506
135093.4517,3.7416694,0,0.13741127,3.8790808
135105.7991,3.742681,0,0.13695316,3.8796341
135120.7627,3.7436926,0,0.1364378,3.8801305
135136.2857,3.7447233,0,0.13605607,3.8807795
135153.9019,3.7457352,0,0.13561705,3.8813522
135174.8792,3.7467852,0,0.13496809,3.8817532
135196.4358,3.7477968,0,0.13458633,3.8823831
135227.458,3.7488277,0,0.1340328,3.8828604
135263.0272,3.7498391,0,0.13351744,3.8833566
135308.2072,3.7508509,0,0.13290665,3.8837576
135366.9124,3.7518818,0,0.13241038,3.8842921
135426.9124,3.7520726,0,0.13216224,3.8842349
135477.6876,3.7531226,0,0.13178049,3.884903
135537.6876,3.7529888,0,0.13185684,3.8848457
135552.0826,3.7531607,0,0.1316278,3.8847885
