Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
106467.0805,4.0859051,-0.0011500650310000001,0.10320675,4.1891117
106496.6779,4.0848742,-0.001150062358,0.1032831,4.1881571
106525.1303,4.0838623,-0.001150063329,0.1034358,4.1872983
106556.3813,4.0828505,-0.0011500613689999998,0.1034358,4.1862864
106588.4533,4.08182,-0.0011500618680000002,0.10355032,4.1853704
106622.8727,4.08077,-0.001150060158,0.10360759,4.1843777
106656.2941,4.0797205,-0.0011500600370000001,0.1038939,4.1836143
106691.4259,4.0786705,-0.001150058839,0.10391299,4.1825833
106728.8845,4.0776205,-0.0011500552040000001,0.10400842,4.1816287
106771.9309,4.0765896,-0.001150056192,0.10398933,4.1805787
106809.8556,4.0755014,-0.001150055649,0.10412294,4.1796246
106827.2242,4.0757499,-0.001150054788,0.10385572,4.1796055
106827.2724,4.089705,0.0,0.1005727,4.1902776
106827.6932,4.0907149,0.0,0.10080175,4.1915169
106829.387,4.0917268,0.0,0.10042,4.1921468
106832.425,4.0927582,0.0,0.10005734,4.1928153
106836.3124,4.0937696,0.0,0.099675596,4.1934452
106841.695,4.0947814,0.0,0.09933202,4.1941133
106847.7544,4.0957928,0.0,0.099064797,4.1948576
106854.6118,4.0968237,0.0,0.098683052,4.1955066
106862.8188,4.0979304,0.0,0.098186783,4.1961174
106872.172,4.0989618,0.0,0.097862296,4.1968241
106881.7524,4.0999732,0.0,0.09748055,4.197454
106893.3586,4.1010232,0.0,0.096984282,4.1980076
106905.6098,4.1020541,0.0,0.096430749,4.1984849
106920.1998,4.1031227,0.0,0.096144438,4.1992674
106937.3094,4.1041346,0.0,0.095724516,4.1998591
106956.2378,4.1051464,0.0,0.095094636,4.2002411
106976.1102,4.1061583,0.0,0.094674714,4.2008328
107002.244,4.1071892,0.0,0.094159357,4.2013483
107034.7804,4.1082196,0.0,0.093758523,4.2019782
107072.5638,4.1092315,0.0,0.093262248,4.2024937
107125.0978,4.110281,0.0,0.092765979,4.2030468
107185.098,4.1106057,0.0,0.092632368,4.203238
107226.1511,4.1116176,0.0,0.092193358,4.2038107
107286.1513,4.1115603,0.0,0.092193358,4.2037535
107346.1515,4.1119418,0.0,0.092040658,4.2039824
107392.2747,4.1121707,0.0,0.091907047,4.2040777
