Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
162369.798,3.4467082,0.0,0.21437141,3.6610796
162369.8464,3.4463074,-7.36e-10,0.21448594,3.6607933
162369.8482,3.4400642,-0.00012715495099999998,0.21637827,3.6564424
162369.8484,3.4384606,-0.001150012842,0.21717998,3.6556406
162369.8486,3.436763,-0.001149929992,0.21795984,3.6547229
162369.8502,3.435694,-0.0011499873309999999,0.21828432,3.6539783
162369.8656,3.4346061,-0.001150015821,0.21837975,3.6529858
162370.3138,3.4334795,-0.001150011173,0.21820797,3.6516876
162372.5302,3.4324489,-0.00115002351,0.21858972,3.6510386
162375.7906,3.4314373,-0.001150032744,0.21897146,3.6504087
162379.2318,3.4303875,-0.0011500358870000001,0.21941048,3.6497979
162383.4792,3.4293756,-0.001150039122,0.21988766,3.6492634
162387.9272,3.4283259,-0.001150040972,0.22028849,3.6486144
162392.8264,3.4273143,-0.0011500406130000001,0.22070841,3.6480227
162398.1392,3.4263024,-0.001150043079,0.22114742,3.64745
162403.374,3.4252715,-0.00115004222,0.22154826,3.6468198
162409.0802,3.4242029,-0.0011500454579999998,0.22212088,3.6463237
162416.4432,3.4231908,-0.001150045917,0.22252171,3.6457126
162422.928,3.422122,-0.001150049247,0.22290346,3.6450255
162430.7334,3.4210529,-0.001150048887,0.22349517,3.6445482
162438.931,3.4200413,-0.001150048363,0.22385782,3.6438992
162446.9286,3.4190297,-0.0011500509180000001,0.22425866,3.6432884
162456.3002,3.4179416,-0.001150048773,0.22490762,3.6428492
162466.0314,3.41693,-0.0011500490869999999,0.22527029,3.6422002
162477.32,3.415823,-0.001150048261,0.22570929,3.6415322
162489.9536,3.4147921,-0.0011500510310000001,0.2261674,3.6409595
162502.8604,3.4137805,-0.001150050753,0.2266064,3.6403868
162516.3976,3.4127307,-0.001150050641,0.22702633,3.6397569
162532.339,3.4117186,-0.0011500497919999999,0.22740807,3.6391268
162548.5602,3.4106688,-0.001150052543,0.227828,3.6384969
162565.4322,3.4096382,-0.001150053557,0.22820973,3.6378479
162586.2316,3.4086072,-0.001150055293,0.22853422,3.6371415
162607.4844,3.4075384,-0.001150056215,0.22891597,3.6364543
162630.7614,3.4065268,-0.001150057251,0.22927862,3.6358054
162652.3678,3.405515,-0.001150055054,0.22952676,3.6350417
162679.0351,3.4045033,-0.0011500563619999998,0.22988942,3.6343927
162703.5189,3.4034536,-0.0011500560150000002,0.23027118,3.6337247
162734.2889,3.4024417,-0.0011500542170000002,0.23048113,3.6329229
162761.8401,3.4014299,-0.001150051761,0.23072927,3.6321592
162791.6299,3.4003992,-0.001150051731,0.23107284,3.6314721
162822.8063,3.3993874,-0.0011500544559999999,0.2314164,3.6308038
162854.1775,3.3983567,-0.001150052517,0.23160729,3.6299639
162885.0875,3.397326,-0.001150052876,0.23183633,3.6291623
162919.1545,3.3962951,-0.001150053873,0.23223716,3.6285322
162949.3959,3.3952641,-0.0011500542860000001,0.23242804,3.6276922
162983.5555,3.3942335,-0.001150055589,0.23267618,3.6269097
163016.9561,3.3932025,-0.0011500574720000002,0.23301975,3.6262224
163048.1637,3.3921909,-0.001150057335,0.23334423,3.6255352
163080.4663,3.3911793,-0.001150059868,0.23353511,3.6247144
163111.8985,3.3901486,-0.001150056158,0.23385958,3.6240082
163145.8681,3.3890796,-0.001150055348,0.23416498,3.6232445
163179.4723,3.3880677,-0.001150057218,0.23448947,3.6225572
163209.0025,3.3870561,-0.001150057529,0.23466125,3.6217175
163238.8429,3.3860443,-0.001150056055,0.23500483,3.6210492
163266.7761,3.3850327,-0.0011500551480000001,0.23529114,3.6203239
163269.7983,3.3854716,-0.0011500569300000002,0.23508118,3.6205528
163269.8465,3.3991549,0.0,0.23155002,3.6307049
163269.8483,3.3978987,0.0,0.23130189,3.6292005
163270.3949,3.3989484,0.0,0.23137824,3.6303267
163272.6185,3.39996,0.0,0.23105375,3.6310139
163275.8195,3.4009719,0.0,0.23061474,3.6315866
163279.4505,3.4019835,0.0,0.23025209,3.6322355
163283.7811,3.4029951,0.0,0.22985125,3.6328464
163288.9721,3.4040451,0.0,0.22952676,3.6335719
163294.4802,3.4050567,0.0,0.22908776,3.6341445
163300.1294,3.4061067,0.0,0.22864875,3.6347554
163307.0204,3.4071183,0.0,0.22836244,3.6354809
163314.0062,3.4081302,0.0,0.2279616,3.6360917
163321.266,3.4091418,0.0,0.22756077,3.6367025
163329.8118,3.4101534,0.0,0.22714084,3.6372943
163338.1898,3.4111843,0.0,0.22670184,3.637886
163347.927,3.412215,0.0,0.2261674,3.6383824
163358.446,3.4132648,0.0,0.22580473,3.6390696
163370.1054,3.4142766,0.0,0.22528937,3.6395659
163382.2744,3.4153264,0.0,0.22477402,3.6401005
163396.1046,3.4163382,0.0,0.22435409,3.6406922
163411.0462,3.417388,0.0,0.22370513,3.641093
163428.466,3.4184186,0.0,0.22330429,3.6417229
163446.9398,3.4194496,0.0,0.22276984,3.6422193
163467.9414,3.4204612,0.0,0.22217813,3.6426394
163492.8198,3.421473,0.0,0.22170095,3.6431739
163520.6638,3.4224844,0.0,0.22116651,3.643651
163552.7836,3.4235153,0.0,0.22068933,3.6442046
163592.0384,3.4245272,0.0,0.2201167,3.6446438
163642.7084,3.4255388,0.0,0.2196777,3.6452165
163702.7084,3.4261875,0.0,0.21920051,3.6453881
163753.809,3.4271994,0.0,0.21860881,3.6458082
163813.809,3.4273329,0.0,0.21857063,3.6459036
163871.1662,3.4283447,0.0,0.21805528,3.6464
163931.1662,3.4284019,0.0,0.21797892,3.6463809
163979.8491,3.4287074,0.0,0.21784531,3.6465526
