Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
146339.3427,3.59201,-1.150052062,0.15111597,3.7431259
146361.2649,3.5909028,-1.150054794,0.15161224,3.7425151
146382.9217,3.5898912,-1.150055413,0.15208943,3.7419806
146405.7763,3.5888221,-1.15005449,0.15270022,3.7415223
146427.9335,3.5878105,-1.150054738,0.15308197,3.7408924
146452.2797,3.5867989,-1.150051352,0.15369277,3.7404916
146478.0727,3.5857873,-1.150050105,0.15403633,3.7398236
146502.8475,3.5847564,-1.15005157,0.15451352,3.73927
146532.4693,3.5837064,-1.150052171,0.15489526,3.7386017
146563.4773,3.5826757,-1.150051949,0.15533428,3.7380099
146594.3751,3.5816641,-1.150051629,0.15575419,3.7374182
146627.0769,3.5806522,-1.150052777,0.15613595,3.7367883
146664.5703,3.5796406,-1.150052444,0.15646043,3.7361012
146697.8018,3.5785716,-1.15005491,0.15691853,3.7354901
146744.3662,3.5775599,-1.150055332,0.15720484,3.7347648
146785.2912,3.5765481,-1.150054109,0.15751024,3.7340584
146826.321,3.5755365,-1.150052614,0.15791106,3.7334476
146870.5112,3.5745249,-1.150050262,0.15819737,3.7327223
146914.6614,3.573513,-1.150049448,0.15850277,3.7320158
146962.1426,3.5725014,-1.150051868,0.15878908,3.7312906
146972.3894,3.572597,-1.150053112,0.15865546,3.7312524
146972.4376,3.585499,0,0.15497161,3.7404706
146972.4394,3.5843365,0,0.15500979,3.7393463
146973.3584,3.5853481,0,0.15453261,3.7398808
146976.311,3.5864363,0,0.15409359,3.7405298
146980.9772,3.5874479,0,0.1536355,3.7410834
146986.182,3.5884788,0,0.15308197,3.7415607
146992.1586,3.5895286,0,0.15268113,3.7422097
146998.847,3.5905402,0,0.15231848,3.7428586
147005.8558,3.5915518,0,0.15193672,3.7434886
147014.0238,3.5926018,0,0.15149772,3.7440996
147023.0702,3.5936325,0,0.15086783,3.7445004
147032.2954,3.5946634,0,0.15050517,3.7451684
147043.0272,3.5956941,0,0.14995165,3.7456458
147054.6966,3.5967057,0,0.14955081,3.7462566
147067.145,3.5977175,0,0.14901637,3.7467339
147079.296,3.5987291,0,0.14853919,3.7472684
147094.3296,3.5997407,0,0.14806199,3.7478027
147111.3594,3.6007717,0,0.14752755,3.7482991
147130.5352,3.6017833,0,0.14697401,3.7487574
147150.7478,3.6028142,0,0.14649683,3.749311
147174.1368,3.6038258,0,0.14588603,3.7497118
147199.4996,3.6048565,0,0.14538977,3.7502463
147230.753,3.6058681,0,0.14477898,3.7506471
147268.7396,3.6069372,0,0.14411092,3.7510481
147312.2782,3.6079872,0,0.14359556,3.7515826
147370.7211,3.6090367,0,0.14300385,3.7520406
147430.7211,3.6095331,0,0.14266028,3.7521935
147474.3689,3.6105831,0,0.14214492,3.752728
147534.3689,3.6108122,0,0.14195405,3.7527661
147594.3689,3.6111364,0,0.14180136,3.7529378
147632.9451,3.6121671,0,0.14136234,3.7535295
147692.9451,3.6120148,0,0.14128599,3.7533007
147752.9451,3.6123962,0,0.14109512,3.7534914
147812.9451,3.6128163,0,0.14080881,3.7536252
147872.9451,3.6131217,0,0.14057976,3.7537014
147932.9451,3.613198,0,0.14057976,3.7537777
147992.9452,3.6134462,0,0.14044616,3.7538924
148052.9452,3.6139045,0,0.14023618,3.7541406
148112.9452,3.6139805,0,0.1400644,3.754045
148172.9452,3.6140378,0,0.14004532,3.7540832
148232.9452,3.6143434,0,0.13994987,3.7542932
148292.9452,3.6144769,0,0.13979718,3.7542741
148352.9452,3.6147251,0,0.13973992,3.7544651
148412.9452,3.6147442,0,0.1396254,3.7543695
148472.9452,3.6147633,0,0.13952996,3.7542932
148532.9452,3.614954,0,0.13943452,3.7543886
148592.9452,3.6150496,0,0.13949178,3.7545414
148652.9453,3.6152406,0,0.13932,3.7545605
148712.9453,3.6152787,0,0.13924365,3.7545223
148772.9453,3.6154313,0,0.13914821,3.7545795
148832.9453,3.6150877,0,0.13935818,3.754446
148859.4913,3.6161187,0,0.13888098,3.7549996
148862.8293,3.6150877,0,0.13928182,3.7543695
148873.5265,3.6160994,0,0.13903369,3.7551332
148933.5265,3.6157751,0,0.1390146,3.7547896
148993.5265,3.6158321,0,0.13909096,3.7549231
149053.5265,3.6158321,0,0.13903369,3.7548659
149113.5265,3.6158705,0,0.13897642,3.7548468
149173.5265,3.6160421,0,0.13884281,3.754885
149233.5266,3.6159468,0,0.13891916,3.7548659
149293.5266,3.6160421,0,0.13888098,3.7549231
149353.5266,3.6163285,0,0.13863285,3.7549613
149413.5266,3.6163859,0,0.13861376,3.7549996
149473.5266,3.6165957,0,0.13857558,3.7551713
149521.4404,3.6165385,0,0.13859467,3.7551332
