Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
173525.1046,3.0989089,0,0.47825387,3.5771627
173525.153,3.0984888,-6.84E-07,0.4783684,3.5768573
173525.1548,3.0921941,-0.127137985,0.48062125,3.5728154
173525.155,3.0909114,-1.149943416,0.48118246,3.5720937
173525.1552,3.0888491,-1.149956172,0.48178503,3.5706341
173525.1568,3.0877037,-1.150008725,0.48210952,3.5698133
173525.1628,3.0866728,-1.150011685,0.48241493,3.5690877
173525.1802,3.0856612,-1.15000591,0.48239583,3.5680571
173525.2038,3.0846496,-1.15000698,0.48226222,3.5669117
173525.2474,3.0835805,-1.150007491,0.48222405,3.5658045
173525.3192,3.0825686,-1.150003667,0.48201409,3.5645828
173525.431,3.081557,-1.150001707,0.48188049,3.5634375
173525.6134,3.0805452,-1.150003589,0.48189956,3.5624447
173525.9956,3.0795145,-1.150007593,0.48195684,3.5614712
173526.6664,3.0784264,-1.150009304,0.48222405,3.5606503
173527.5832,3.0774145,-1.150013063,0.48252943,3.5599439
173528.7048,3.0763073,-1.150017597,0.48300663,3.559314
173530.0576,3.0752766,-1.150020357,0.48344564,3.5587223
173531.5336,3.074265,-1.1500268,0.48388463,3.5581496
173532.8954,3.0732534,-1.150027422,0.48445725,3.5577106
173534.406,3.0722034,-1.150026589,0.48497263,3.5571761
173536.0334,3.0711918,-1.150028439,0.48539254,3.5565844
173537.6468,3.0700464,-1.15002841,0.48596516,3.5560117
173539.4824,3.0690348,-1.150030222,0.48649961,3.5555344
173541.2084,3.0680232,-1.150032655,0.48709133,3.5551145
173542.5384,3.0670114,-1.150033709,0.48764485,3.5546563
173544.3798,3.0659995,-1.150035926,0.4881984,3.554198
173546.2352,3.0649881,-1.150036079,0.48886645,3.5538545
173547.9804,3.0639572,-1.150037524,0.48938179,3.553339
173549.8442,3.0629456,-1.150037826,0.49001169,3.5529573
173551.7068,3.0618193,-1.150038707,0.49066064,3.55248
173553.6528,3.0607696,-1.150041263,0.49138597,3.5521555
173555.451,3.0597579,-1.15004199,0.49201584,3.5517738
173557.4098,3.0587273,-1.150041744,0.49264574,3.551373
173559.1648,3.0577154,-1.150042242,0.49329472,3.5510101
173561.1164,3.0566657,-1.150044416,0.49392459,3.5505903
173563.0862,3.055635,-1.150043374,0.49468809,3.550323
173564.9812,3.0546231,-1.150043742,0.49526069,3.5498838
173566.965,3.0534396,-1.150044955,0.4961769,3.5496166
173569.0954,3.0523901,-1.150041729,0.49674952,3.5491395
173571.0656,3.051302,-1.15004243,0.497513,3.548815
173573.2508,3.0502903,-1.150043415,0.49829558,3.5485859
173575.0264,3.0492787,-1.150045079,0.49900183,3.5482805
173577.1592,3.0482287,-1.150047411,0.49970806,3.5479369
173579.1692,3.0472171,-1.150045043,0.50049061,3.5477078
173581.1994,3.0462053,-1.150044628,0.50112051,3.5473258
173583.0736,3.0451937,-1.150045735,0.50184584,3.5470395
173585.2194,3.0441823,-1.150044378,0.50266659,3.5468488
173587.124,3.0431514,-1.150043819,0.50335371,3.5465052
173589.1482,3.0421207,-1.150045932,0.50421268,3.5463333
173591.2432,3.0410709,-1.150044539,0.50499523,3.546066
173593.4436,3.0400019,-1.15004465,0.50577784,3.5457797
173595.7092,3.0389903,-1.150045641,0.50656039,3.5455506
173597.817,3.0378067,-1.150045752,0.50740021,3.545207
173600.056,3.0367761,-1.150048545,0.5082019,3.5449779
173602.0442,3.0357642,-1.15004793,0.50890815,3.5446725
173604.361,3.0347528,-1.15004769,0.50988162,3.5446343
173606.4798,3.0337029,-1.150048335,0.51049238,3.5441952
173608.7664,3.0326531,-1.150049148,0.51142764,3.5440807
173611.0414,3.0316415,-1.150050416,0.51217204,3.5438135
173613.059,3.0306106,-1.150048605,0.51297373,3.5435843
173615.4008,3.029561,-1.1500471,0.51388991,3.5434508
173617.6984,3.0284729,-1.150049119,0.51469159,3.5431645
173619.955,3.0273657,-1.15005017,0.5154742,3.54284
173622.472,3.0263541,-1.150051187,0.51654309,3.5428972
173624.6618,3.0252471,-1.150049913,0.51732564,3.5425727
173627.1132,3.0242162,-1.150049478,0.51812732,3.5423436
173629.5116,3.0231857,-1.150051615,0.51904351,3.5422292
173631.7554,3.0221739,-1.150049801,0.51982611,3.5420001
173634.1636,3.0211623,-1.150052591,0.52060866,3.5417709
173636.57,3.0201507,-1.150049724,0.52162027,3.5417709
173638.92,3.0190434,-1.150046416,0.52230746,3.5413508
173641.4772,3.0180128,-1.150046225,0.52329999,3.5413127
173643.9054,3.0170012,-1.15004657,0.52423525,3.5412364
173646.1646,3.0159893,-1.150049579,0.52499878,3.5409882
173648.8588,3.0149589,-1.150050146,0.52593404,3.5408928
173651.332,3.0139279,-1.150049575,0.52677387,3.5407019
173653.6942,3.0129166,-1.150049383,0.52763283,3.5405493
173656.4182,3.0119047,-1.150050321,0.5286063,3.5405111
173658.9504,3.0108931,-1.150050914,0.52944613,3.5403392
173661.5508,3.0098815,-1.150046009,0.5303241,3.5402055
173664.0126,3.0088508,-1.150046409,0.53112578,3.5399766
173666.8588,3.0078392,-1.150047027,0.53211832,3.5399575
173669.5866,3.0068083,-1.150049105,0.53297728,3.5397856
173672.2684,3.0057585,-1.150047203,0.53385526,3.5396137
173675.2512,3.0047278,-1.15004713,0.53484786,3.5395756
173678.1064,3.0037162,-1.150047156,0.53570676,3.539423
173680.921,3.0027044,-1.150047976,0.53658479,3.5392892
173683.7958,3.0016928,-1.150046288,0.53752005,3.5392129
173686.6892,3.0006621,-1.150046138,0.53837901,3.539041
173689.7588,2.9996505,-1.150044394,0.5392952,3.5389457
173692.9436,2.9986389,-1.150045702,0.54024953,3.5388885
173696.1886,2.9976082,-1.150044929,0.54114664,3.5387547
173699.5234,2.9965966,-1.150043032,0.54219645,3.5387931
173702.7456,2.9955277,-1.150046334,0.54301721,3.5385449
173706.1704,2.9945159,-1.150047114,0.54395247,3.5384684
173709.8,2.9934852,-1.150047241,0.54498321,3.5384684
173713.5348,2.9924164,-1.150046228,0.54589939,3.5383158
173717.2902,2.9914048,-1.150047113,0.546911,3.5383158
173720.8664,2.9903738,-1.150043478,0.54780811,3.538182
173725.0842,2.9893622,-1.150045196,0.54878157,3.5381439
173729.0884,2.9883509,-1.150047166,0.54969776,3.5380485
173733.431,2.9873393,-1.150045685,0.55059487,3.5379341
173737.678,2.9863276,-1.15004582,0.55160654,3.5379341
173742.1224,2.9852586,-1.150045074,0.55250365,3.5377622
173747.2082,2.9842279,-1.150046256,0.55345798,3.5376859
173752.1496,2.9831591,-1.150049131,0.55450779,3.5376668
173757.3578,2.9821472,-1.150047197,0.5554049,3.5375521
173762.737,2.9810975,-1.150047255,0.55649287,3.5375903
173768.863,2.9800858,-1.150045156,0.55744725,3.537533
173774.7432,2.9790552,-1.150045142,0.55830616,3.5373614
173780.4748,2.9780054,-1.150044235,0.55916512,3.5371704
173787.1548,2.9769938,-1.15004574,0.56011945,3.5371132
173793.618,2.9759629,-1.150046948,0.56107384,3.5370367
173800.2984,2.9749513,-1.150047489,0.56179917,3.5367503
173807.393,2.9739397,-1.150047018,0.5627535,3.5366931
173814.3002,2.972928,-1.150043742,0.56357425,3.5365024
173821.7892,2.9719164,-1.150044458,0.56439501,3.5363114
173828.663,2.9709048,-1.150045143,0.56536847,3.5362732
173836.0576,2.9698358,-1.150046702,0.56607473,3.5359104
173844.4452,2.9688051,-1.150048694,0.56687641,3.5356815
173852.1668,2.9677932,-1.150046071,0.56779259,3.5355859
173859.0404,2.9667625,-1.150047066,0.56857514,3.5353377
173866.5858,2.9657512,-1.150047741,0.5693959,3.535147
173873.498,2.9647012,-1.150045315,0.57006395,3.534765
173881.1162,2.9636896,-1.150043525,0.57092291,3.5346124
173888.8652,2.9626398,-1.150042598,0.57166731,3.534307
173895.6052,2.961628,-1.150043771,0.57248807,3.534116
173902.4966,2.9606161,-1.150046377,0.57328975,3.533906
173909.742,2.9596047,-1.150044071,0.57418686,3.5337915
173916.1058,2.9585929,-1.150045652,0.57493126,3.5335243
173922.9062,2.9575813,-1.150047577,0.57575202,3.5333333
173929.5696,2.9565125,-1.150045958,0.57647729,3.5329897
173936.4946,2.9555011,-1.150045619,0.57727897,3.5327799
173942.2172,2.9544892,-1.150046208,0.57804251,3.5325317
173949.1312,2.9534776,-1.150047358,0.57880598,3.5322835
173955.2176,2.952466,-1.150047914,0.57974124,3.5322073
173961.7302,2.9513969,-1.150047556,0.580562,3.5319591
173968.2438,2.9503281,-1.150047164,0.58140182,3.5317299
173974.3338,2.9493163,-1.150045132,0.58224171,3.531558
173980.505,2.9483047,-1.150047847,0.58298612,3.5312908
173986.3836,2.947293,-1.150048937,0.5839023,3.5311954
173992.1488,2.9462814,-1.150049514,0.58470398,3.5309854
173998.1936,2.9452505,-1.150043963,0.58546746,3.5307181
174004.074,2.944201,-1.150049372,0.58642185,3.5306227
174010.269,2.9431701,-1.15004712,0.5872426,3.5304127
174016.0894,2.9421587,-1.1500491,0.58808243,3.530241
174021.5596,2.9411469,-1.150047266,0.58892226,3.5300691
174027.0712,2.9400399,-1.15004563,0.58989573,3.5299356
174032.9988,2.9390283,-1.150044576,0.5906592,3.5296874
174038.8168,2.9379783,-1.150045833,0.59147996,3.5294583
174044.5822,2.9369283,-1.150045285,0.59239614,3.5293245
174049.8522,2.9358978,-1.150048695,0.59323603,3.5291338
174055.5546,2.9348097,-1.150043507,0.59417129,3.528981
