Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
160938.747,3.4647856,0.0,0.21024854,3.675034
160938.7954,3.46469,-5.79e-10,0.21017221,3.6748621
160938.7972,3.4573827,-0.00012711884700000002,0.21269041,3.670073
160938.7974,3.4559393,-0.001149962657,0.21341196,3.6693513
160938.7978,3.4548783,-0.001149978464,0.21366519,3.6685436
160938.8,3.4538095,-0.0011500074199999998,0.21398968,3.6677992
160938.8358,3.4527597,-0.0011500128270000001,0.21391332,3.6666729
160939.9558,3.4517288,-0.001150014487,0.2140851,3.6658139
160942.8106,3.4506979,-0.001150024337,0.2143905,3.6650884
160946.3108,3.4495909,-0.001150033559,0.21503948,3.6646304
160951.013,3.4485219,-0.001150039417,0.21534488,3.6638668
160955.3984,3.447453,-0.00115003856,0.21584114,3.6632941
160960.9288,3.4464412,-0.001150037825,0.21612746,3.6625686
160965.6896,3.4454105,-0.001150038055,0.21673824,3.6621487
160971.6388,3.4443798,-0.0011500383750000002,0.21711999,3.6614997
160978.1924,3.443368,-0.0011500397330000002,0.21755899,3.6609271
160984.8574,3.442318,-0.0011500411470000001,0.21818888,3.660507
160991.2188,3.4412682,-0.001150042814,0.21860881,3.6598771
161000.0042,3.4402375,-0.001150043314,0.21910508,3.6593425
161008.3766,3.4392066,-0.001150042909,0.21960135,3.658808
161017.0726,3.4381759,-0.0011500440700000002,0.2201167,3.6582925
161028.1628,3.4371259,-0.001150046393,0.22059388,3.6577199
161039.3826,3.4361143,-0.001150044136,0.22120468,3.6573191
161051.6324,3.4350264,-0.001150046935,0.22172004,3.6567464
161065.7484,3.4340146,-0.001150047092,0.22221631,3.6562309
161081.4246,3.4330029,-0.001150046649,0.2226935,3.6556964
161097.1484,3.4319723,-0.0011500462709999998,0.22320886,3.6551812
161114.8988,3.4309223,-0.001150048102,0.22362877,3.654551
161133.9816,3.4299107,-0.001150049735,0.22412504,3.6540358
161157.0522,3.4288797,-0.001150047987,0.22456406,3.6534438
161181.316,3.4278681,-0.0011500473989999999,0.22490762,3.6527758
161206.2842,3.4268565,-0.0011500482299999998,0.22532755,3.652184
161234.5536,3.4258258,-0.001150049587,0.22567113,3.6514969
161263.4398,3.4248142,-0.001150049565,0.22607195,3.6508861
161293.7662,3.4238024,-0.001150050346,0.22624373,3.6500461
161326.3312,3.4227905,-0.0011500513599999999,0.22662549,3.649416
161361.5176,3.4217598,-0.001150049957,0.22683544,3.6485953
161397.1869,3.4206336,-0.0011500484710000002,0.22717902,3.6478126
161438.0455,3.4196217,-0.001150049108,0.22748442,3.6471062
161474.6231,3.4186101,-0.001150053055,0.22775164,3.6463618
161514.1659,3.4175794,-0.001150054529,0.22792342,3.6455028
161552.4507,3.4164722,-0.001150052905,0.2281334,3.6446056
161594.9607,3.4154415,-0.001150053164,0.22832426,3.6437657
161634.3031,3.4143724,-0.0011500545259999998,0.2285724,3.6429448
161675.4323,3.4133606,-0.001150052812,0.228706,3.6420667
161712.3711,3.412349,-0.001150054619,0.22895414,3.6413031
161753.8053,3.4113371,-0.001150054959,0.2291832,3.6405203
161790.1665,3.410249,-0.001150055703,0.22939315,3.6396422
161790.8591,3.4112608,-0.001150056179,0.22893506,3.6401958
161793.5609,3.4102108,-0.00115005617,0.22937407,3.639585
161835.3415,3.4091802,-0.001150056832,0.22952676,3.6387069
161838.7473,3.4095428,-0.0011500547969999998,0.22945042,3.6389933
161838.7955,3.4225969,0.0,0.22574747,3.6483443
161838.7979,3.4215496,0.0,0.22578564,3.6473353
161839.0245,3.4225614,0.0,0.22563295,3.6481943
161841.2529,3.4235921,0.0,0.22523211,3.6488242
161844.8453,3.4246039,0.0,0.22486946,3.6494734
161849.0009,3.4256346,0.0,0.22446862,3.6501033
161854.3219,3.4266465,0.0,0.22402962,3.650676
161860.2247,3.4276962,0.0,0.22368604,3.6513822
161867.1379,3.4287078,0.0,0.22320886,3.6519167
161873.8687,3.4297194,0.0,0.22280802,3.6525276
161881.9163,3.4307315,0.0,0.22244535,3.6531768
161890.3243,3.4317429,0.0,0.22193,3.6536729
161899.6059,3.4327548,0.0,0.22156735,3.6543221
161909.7343,3.4337664,0.0,0.22109015,3.6548564
161921.5647,3.434778,0.0,0.22059388,3.6553719
161933.0911,3.4357896,0.0,0.22017397,3.6559637
161948.6451,3.4368587,0.0,0.21971588,3.6565745
161965.4069,3.4378705,0.0,0.21916234,3.6570327
161983.6323,3.4389012,0.0,0.21868515,3.6575863
162003.7683,3.4399319,0.0,0.21809345,3.6580253
162027.8318,3.4409435,0.0,0.21755899,3.6585026
162056.5604,3.4419744,0.0,0.21706273,3.6590371
162090.951,3.4430625,0.0,0.21652828,3.6595907
162132.8698,3.4440742,0.0,0.21595566,3.6600299
162190.7816,3.4451048,0.0,0.21532579,3.6604307
162250.7816,3.445334,0.0,0.21521126,3.6605451
162291.1908,3.4463646,0.0,0.21460046,3.6609652
162351.1908,3.4464984,0.0,0.2145623,3.6610606
162369.798,3.4467082,0.0,0.21437141,3.6610796
