Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
107392.2747,4.1121707,0,0.091907047,4.2040777
107392.3231,4.1119227,-7.89E-07,0.09202157,4.2039442
107392.3249,4.1047387,-0.127142261,0.09435831,4.1990972
107392.3253,4.1024547,-1.150007743,0.095400028,4.1978545
107392.3277,4.1012521,-1.150019506,0.09564817,4.1969004
107392.3359,4.1001639,-1.150012085,0.09581995,4.1959839
107392.3573,4.0990567,-1.150008823,0.095552728,4.1946096
107392.4247,4.0980449,-1.150014888,0.095075548,4.1931205
107392.8247,4.097014,-1.150017809,0.094884671,4.1918988
107394.6295,4.0959835,-1.150024088,0.095170982,4.1911545
107397.5625,4.0949526,-1.150034152,0.09564817,4.1906009
107401.1869,4.0939217,-1.150040398,0.09593448,4.1898561
107405.9123,4.0929098,-1.150042639,0.096239872,4.1891499
107410.7015,4.0918794,-1.150047702,0.096526183,4.1884055
107416.1277,4.0908675,-1.150049266,0.096831582,4.1876993
107421.8611,4.0897989,-1.150048965,0.097346939,4.1871457
107429.2447,4.0887485,-1.150049559,0.097652338,4.1864009
107436.6041,4.0877371,-1.150050561,0.097900473,4.1856375
107444.4751,4.0867252,-1.150050033,0.098282218,4.1850076
107453.1249,4.0856948,-1.150052143,0.098606706,4.1843014
107462.1393,4.0846634,-1.150056229,0.098931186,4.1835947
107471.8881,4.083652,-1.150055294,0.09929385,4.1829457
107481.9917,4.0826402,-1.15005445,0.099618331,4.1822586
107494.2517,4.0816288,-1.150054341,0.099961907,4.1815906
107506.7621,4.080617,-1.150050048,0.10034365,4.1809607
107520.0813,4.079567,-1.150055134,0.10076357,4.1803308
107534.8767,4.0784984,-1.150055775,0.10112623,4.1796246
107551.9627,4.077467,-1.150055966,0.10141254,4.1788797
107569.6193,4.0763984,-1.150056933,0.10188973,4.178288
107589.6847,4.0753293,-1.150060485,0.10225239,4.1775818
107611.2821,4.0742798,-1.150059993,0.10263413,4.1769137
107637.0291,4.0732675,-1.150059541,0.10280592,4.1760736
107661.5998,4.0722561,-1.150059682,0.10316858,4.1754246
107692.495,4.0711679,-1.150058969,0.10347398,4.1746421
107725.944,4.070137,-1.150058583,0.10370302,4.17384
107759.3202,4.0691066,-1.150055985,0.10397024,4.1730766
107800.7264,4.0680757,-1.150058522,0.10416112,4.1722369
107842.5684,4.0670638,-1.150056919,0.10450469,4.1715684
107891.9762,4.0660524,-1.150056411,0.10448561,4.1705379
107938.7444,4.0649638,-1.150058572,0.10477191,4.1697359
107996.5092,4.0639143,-1.150059102,0.10498188,4.1688962
108056.5094,4.0632463,-1.150061234,0.10492461,4.1681709
108100.0611,4.06212,-1.150061738,0.10515366,4.1672735
108160.0613,4.0616045,-1.150062384,0.10505822,4.1666627
108198.5437,4.0605931,-1.150062122,0.10532545,4.1659184
108258.5439,4.060173,-1.150060206,0.10515366,4.1653266
108292.2747,4.0598674,-1.150061528,0.10523001,4.1650972
108292.3229,4.0736232,0,0.10166068,4.1752839
108292.3251,4.0725994,0,0.10171794,4.1743174
108292.4037,4.0736494,0,0.1017752,4.1754246
108293.6069,4.0746803,0,0.10173703,4.1764174
108296.0489,4.0757494,0,0.10116441,4.1769137
108299.7797,4.0767608,0,0.10082084,4.1775818
108303.5611,4.0777726,0,0.10045817,4.1782308
108309.7885,4.0787845,0,0.10007643,4.1788607
108316.7449,4.079834,0,0.099732861,4.1795669
108324.6075,4.0809412,0,0.099198408,4.1801395
108334.0583,4.0820103,0,0.098721229,4.1807313
108343.0993,4.0830216,0,0.098282218,4.181304
108354.6715,4.084034,0,0.097976819,4.1820107
108366.1147,4.0851026,0,0.097499639,4.1826024
108380.0875,4.0861144,0,0.097079717,4.1831942
108395.5147,4.0871263,0,0.096507095,4.1836333
108413.3279,4.0881572,0,0.096049003,4.184206
108433.3995,4.0892258,0,0.095476381,4.1847019
108458.5713,4.0902944,0,0.094980113,4.1852746
108488.5345,4.0913253,0,0.094541103,4.1858664
108527.4068,4.0924134,0,0.093987569,4.1864009
108579.1254,4.0934253,0,0.093414947,4.1868401
108639.1256,4.093998,0,0.093109548,4.1871076
108696.8468,4.0950098,0,0.092689626,4.1876993
108756.847,4.0949712,0,0.092594191,4.1875653
108816.8472,4.095582,0,0.092384234,4.1879663
108876.8474,4.0957727,0,0.092326969,4.1880999
108936.8475,4.0959449,0,0.092117012,4.1880617
108996.8477,4.0962124,0,0.092097923,4.1883101
109056.8479,4.0965748,0,0.091811612,4.1883864
109116.8481,4.0966892,0,0.091830701,4.18852
109176.8483,4.0965748,0,0.091773435,4.1883483
109236.8485,4.0968227,0,0.091792524,4.1886153
109293.3251,4.0969181,0,0.091678001,4.1885962
