Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
171311.0534,3.1818445,0,0.40749711,3.5893416
171311.1018,3.18173,-9.47E-07,0.40745893,3.5891891
171311.1036,3.1743703,-0.127131502,0.41015112,3.5845215
171311.104,3.1718805,-1.150016001,0.41095191,3.5828323
171311.1056,3.1708302,-1.149985904,0.41137186,3.5822022
171311.1116,3.1697998,-1.150001191,0.41160089,3.5814006
171311.131,3.1686351,-1.150001327,0.41148636,3.5801215
171311.1774,3.1676042,-1.150004985,0.41110462,3.5787089
171311.2466,3.1665542,-1.149999685,0.41110462,3.5776589
171311.4358,3.1654854,-1.150003925,0.41093284,3.5764182
171312.0482,3.1644545,-1.150007505,0.41102827,3.5754828
171313.0368,3.1634235,-1.150013298,0.41135275,3.5747764
171314.3932,3.1623547,-1.150021052,0.41182995,3.5741847
171315.9454,3.1612859,-1.150024992,0.41230711,3.5735929
171317.8212,3.160255,-1.150024968,0.41268888,3.5729439
171319.6914,3.1592433,-1.150027916,0.41318515,3.5724285
171321.6048,3.1582315,-1.150029811,0.41368142,3.571913
171323.6504,3.1571627,-1.150034067,0.41436854,3.5715313
171325.7336,3.1560175,-1.150037469,0.41490301,3.5709205
171328.0602,3.1549485,-1.150038051,0.41539928,3.5703478
171330.3696,3.1539369,-1.150037587,0.4159528,3.5698895
171332.4964,3.1529059,-1.150037282,0.41662085,3.5695269
171334.9872,3.1518371,-1.150038479,0.4171553,3.5689924
171337.3596,3.1507492,-1.150039903,0.41780427,3.5685534
171339.8604,3.1497183,-1.150042516,0.41847232,3.5681906
171342.0842,3.1486876,-1.150041132,0.41898769,3.5676754
171344.6264,3.1476758,-1.150043142,0.41969392,3.5673697
171346.8456,3.1466641,-1.150041684,0.42026654,3.5669308
171349.2902,3.1456335,-1.150042974,0.42097276,3.5666063
171351.7622,3.1445837,-1.150041531,0.42152631,3.5661099
171354.3424,3.1435337,-1.150042192,0.42221346,3.5657473
171356.7818,3.142503,-1.150042577,0.42293876,3.5654418
171359.6318,3.1414914,-1.150043569,0.42362592,3.5651174
171362.1792,3.1403842,-1.15004521,0.42429397,3.5646782
171364.6436,3.1393726,-1.150042797,0.42498112,3.5643537
171367.484,3.1382847,-1.150043157,0.42568734,3.563972
171370.2372,3.1372728,-1.150042669,0.42654628,3.5638192
171372.8678,3.1362231,-1.150045415,0.4272525,3.5634756
171375.6464,3.1352115,-1.150046544,0.42795873,3.5631702
171378.2334,3.1341233,-1.150044212,0.42864588,3.5627692
171381.227,3.1330926,-1.150044605,0.42948574,3.5625784
171383.8636,3.132081,-1.150046179,0.43028739,3.5623684
171386.7616,3.1310694,-1.150045411,0.43097454,3.5620439
171389.4536,3.1300578,-1.15004345,0.43173802,3.5617957
171392.2796,3.129046,-1.15004518,0.43259695,3.5616429
171394.967,3.1279962,-1.150045734,0.43326503,3.5612612
171398.1642,3.1269462,-1.150045338,0.43410486,3.5610511
171400.9224,3.1259346,-1.150042944,0.43484926,3.5607839
171403.8376,3.1249042,-1.150043252,0.43565094,3.560555
171406.8194,3.1238923,-1.150046304,0.43649077,3.5603831
171409.8614,3.1228807,-1.150044586,0.43723518,3.5601158
171412.8838,3.1218688,-1.150045248,0.43805593,3.5599248
171415.59,3.1208575,-1.150046715,0.43885761,3.559715
171418.8602,3.1198268,-1.15004773,0.43960202,3.5594287
171421.7496,3.1187387,-1.150045884,0.4404037,3.5591424
171425.2388,3.1177077,-1.150044839,0.44135806,3.5590658
171428.5844,3.1166773,-1.150045493,0.44217882,3.558856
171431.6542,3.1156654,-1.15004891,0.44294229,3.5586078
171434.6364,3.1146348,-1.150046404,0.4438394,3.5584741
171438.1916,3.1135848,-1.15004611,0.44456473,3.5581496
171441.6314,3.1125352,-1.150048649,0.44546184,3.557997
171445.041,3.1115234,-1.150048536,0.4463971,3.5579205
171448.4036,3.1104927,-1.150048472,0.44719878,3.5576916
171451.7594,3.1094811,-1.150046219,0.44803861,3.5575197
171455.08,3.1084692,-1.150047279,0.44884029,3.5573096
171458.8124,3.1073625,-1.15004621,0.44975647,3.5571189
171462.6638,3.1063509,-1.150043986,0.45074901,3.5570998
171466.5072,3.1053391,-1.150046288,0.45164612,3.5569851
171470.0784,3.1042128,-1.150046623,0.45256233,3.5567751
171474.407,3.1032012,-1.150045657,0.45347852,3.5566797
171478.2082,3.1020939,-1.150047917,0.4544138,3.5565078
