Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
132146.9805,3.8060191,0,0.12977633,3.9357953
132147.0289,3.8057137,-4.73E-07,0.12979542,3.935509
132147.0307,3.7982168,-0.127147156,0.13243943,3.9306562
132147.0311,3.7959974,-1.150007134,0.13338384,3.9293811
132147.0349,3.7949095,-1.150006096,0.13368922,3.9285986
132147.2133,3.7938786,-1.150010971,0.13340291,3.9272814
132148.9013,3.7928667,-1.150015926,0.13382284,3.9266896
132151.7501,3.7918551,-1.150022732,0.13431911,3.9261742
132155.2579,3.7908244,-1.15003222,0.13468178,3.9255061
132159.4869,3.7898126,-1.150037732,0.1350826,3.9248953
132163.9857,3.7887628,-1.150043827,0.13559796,3.9243608
132169.5349,3.7876747,-1.150047406,0.13588427,3.923559
132175.5027,3.7866058,-1.150049214,0.13638055,3.9229863
132181.5473,3.785594,-1.150045175,0.13662869,3.9222226
132188.3777,3.7845821,-1.150045754,0.1370486,3.9216309
132195.1707,3.7835705,-1.150045658,0.13739218,3.9209628
132202.4159,3.7825589,-1.150045601,0.13769758,3.9202566
132209.6317,3.7815473,-1.150047453,0.13817476,3.9197221
132218.5375,3.7805357,-1.150046078,0.13861376,3.9191494
132227.1121,3.7795238,-1.150046862,0.13897642,3.9185002
132235.6063,3.7785122,-1.15005164,0.13924365,3.9177558
132246.2821,3.7775006,-1.150053524,0.1396254,3.9171259
132256.4119,3.7764888,-1.150054525,0.13994987,3.9164386
132267.3573,3.7754772,-1.15005685,0.14050341,3.9159806
132277.9497,3.7744462,-1.1500574,0.14084698,3.9152932
132291.8661,3.7733965,-1.150056149,0.14113329,3.9145298
132305.0203,3.7723846,-1.150054831,0.14149596,3.9138806
132320.2479,3.771354,-1.150053316,0.14182043,3.9131744
132335.9939,3.7703042,-1.15005371,0.14222127,3.9125254
132352.3709,3.7692351,-1.150058213,0.14254576,3.9117808
132370.7509,3.7682233,-1.150053884,0.14283207,3.9110553
132389.9971,3.7672114,-1.150052595,0.14300385,3.9102154
132410.7355,3.7661998,-1.150054451,0.14330925,3.9095092
132430.8643,3.7651882,-1.150054473,0.14344285,3.9086311
132452.4229,3.7641764,-1.150057008,0.14361465,3.9077911
132476.1213,3.7631457,-1.150059502,0.14388187,3.9070275
132502.4977,3.7621148,-1.15005825,0.14401548,3.9061303
132529.5753,3.7610841,-1.150058557,0.14418727,3.9052713
132557.3925,3.7600532,-1.150059019,0.14430179,3.904355
132585.8949,3.7590222,-1.150059389,0.14460719,3.9036295
132617.2738,3.7579916,-1.150056536,0.14451176,3.9025033
132646.3268,3.7569797,-1.150056263,0.14462627,3.9016061
132677.5898,3.7559681,-1.150058776,0.14466445,3.9006326
132707.237,3.7548993,-1.150059244,0.14487441,3.8997736
132742.1298,3.7538683,-1.150058519,0.1448935,3.8987617
132774.6628,3.7528567,-1.150057767,0.1448935,3.8977501
132805.5938,3.7518449,-1.150058164,0.14500803,3.896853
132839.4204,3.750814,-1.150054341,0.14500803,3.895822
132871.354,3.7497833,-1.150055904,0.14510345,3.8948867
132903.638,3.7487717,-1.150057783,0.1451989,3.8939705
132938.5246,3.7477407,-1.15005774,0.14510345,3.8928442
132973.5258,3.7466335,-1.150054891,0.14523707,3.8918705
133009.2198,3.7456028,-1.15005501,0.1451989,3.8908017
133042.1582,3.744591,-1.150058275,0.1451989,3.8897898
133046.9808,3.7448201,-1.150060337,0.14525616,3.8900762
133047.029,3.7575006,0,0.14132416,3.8988249
133047.031,3.7564261,0,0.14126691,3.8976929
133047.9266,3.7574375,0,0.14105694,3.8984945
133050.6844,3.7584684,0,0.14048432,3.8989527
133054.7452,3.75948,0,0.14015985,3.8996398
133059.2802,3.7605491,0,0.13973992,3.9002891
133065.5998,3.7615609,0,0.13930091,3.9008617
133072.547,3.7626679,0,0.13886189,3.9015298
133079.7918,3.7636986,0,0.13836563,3.9020643
133088.9424,3.7647104,0,0.13794571,3.9026561
133098.3516,3.765722,0,0.13750669,3.9032288
133108.8552,3.7667527,0,0.13706769,3.9038205
133119.8646,3.7678027,0,0.13645689,3.9042597
133133.7056,3.7688146,0,0.13603698,3.9048514
133147.5254,3.7698643,0,0.13557887,3.9054432
133165.022,3.7708759,0,0.13513987,3.9060159
133183.0368,3.7718875,0,0.13462451,3.906512
133204.2556,3.7728992,0,0.13412824,3.9070275
133230.6964,3.7739491,0,0.13347927,3.9074285
133265.9661,3.774961,0,0.13307844,3.9080393
133305.7865,3.7759917,0,0.13256308,3.9085548
133362.0453,3.7770033,0,0.13220042,3.9092038
133422.0453,3.7774615,0,0.13172324,3.9091847
133482.0453,3.7779577,0,0.13155144,3.9095092
133541.9539,3.7789886,0,0.13105518,3.9100437
133601.9539,3.7789121,0,0.13103609,3.9099481
133661.9539,3.7790458,0,0.13097882,3.9100246
133721.9539,3.779294,0,0.13097882,3.9102728
133781.9539,3.7796566,0,0.1308834,3.9105401
133841.9539,3.7796757,0,0.13074978,3.9104254
133901.954,3.7800765,0,0.13067344,3.9107499
133961.954,3.7800384,0,0.13061617,3.9106545
134021.954,3.7803247,0,0.13061617,3.9109409
134081.954,3.7802103,0,0.1307116,3.9109218
134123.0316,3.7803438,0,0.13061617,3.91096
