Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
121748.6269,3.9919457,0,0.093071379,4.0850172
121748.6753,3.9915071,-4.21E-07,0.093185902,4.084693
121748.6771,3.9843092,-0.127142263,0.095641047,4.0799503
121748.6775,3.9824209,-1.149995048,0.096640706,4.0790615
121748.6791,3.9810843,-1.149997636,0.097022451,4.0781069
121748.7121,3.9800727,-1.150010796,0.096793406,4.0768661
121749.5009,3.9790416,-1.150016563,0.097022451,4.0760641
121751.1873,3.9780304,-1.150021092,0.097575985,4.0756063
121753.5337,3.9769995,-1.150026776,0.098091349,4.0750909
121756.4495,3.9759879,-1.150030835,0.098473094,4.074461
121759.9611,3.9749758,-1.150035066,0.098816663,4.0737925
121763.6063,3.9739068,-1.150037944,0.09929385,4.0732007
121768.1283,3.972857,-1.150039286,0.099713773,4.0725708
121772.9769,3.9718266,-1.150043698,0.10030548,4.0721321
121777.9451,3.9707954,-1.150042475,0.10068722,4.0714827
121783.1137,3.9697649,-1.150042418,0.10125984,4.0710249
121788.2481,3.9687529,-1.150044193,0.10158433,4.0703373
121794.3209,3.9677413,-1.15004406,0.10202334,4.0697646
121799.8391,3.9666727,-1.150048019,0.10255779,4.0692306
121806.5551,3.9656229,-1.150048421,0.10303497,4.0686579
121813.4869,3.9645538,-1.150046945,0.10353124,4.0680852
121821.2179,3.9635231,-1.150047314,0.1040466,4.0675697
121828.5867,3.9624541,-1.150044546,0.10460013,4.0670543
121836.2075,3.9614234,-1.150045973,0.10505822,4.0664816
121844.3889,3.9604115,-1.150048227,0.10551632,4.065928
121853.3135,3.9593236,-1.150050422,0.10595533,4.065279
121862.6811,3.9582355,-1.150050682,0.10650887,4.0647445
121872.3045,3.9572048,-1.150049077,0.10708148,4.0642862
121881.7009,3.9561932,-1.150049745,0.10736779,4.063561
121892.8793,3.9551814,-1.150051872,0.10788315,4.0630646
121903.8881,3.9541695,-1.150054232,0.10847486,4.0626445
121914.6851,3.9531198,-1.150055015,0.10895205,4.0620718
121927.1883,3.9521081,-1.150052428,0.10937197,4.06148
121938.5157,3.9510772,-1.150053106,0.10996367,4.0610409
121950.6071,3.9499893,-1.150052868,0.11040268,4.0603919
121950.7773,3.95102,-1.150050862,0.11002094,4.0610409
121952.9307,3.94997,-1.150051766,0.11044086,4.060411
121967.6749,3.9489584,-1.150054238,0.11078443,4.0597429
121982.5281,3.9479277,-1.150051156,0.11131887,4.0592465
121997.7469,3.9469161,-1.150051935,0.11162427,4.0585403
122013.0687,3.9459043,-1.150054939,0.11213963,4.058044
122030.8986,3.9447782,-1.150054627,0.11265498,4.0574331
122048.693,3.9437666,-1.150055176,0.11305582,4.0568223
122069.12,3.9427547,-1.150057685,0.11339939,4.0561543
122088.1534,3.941705,-1.150058367,0.11381932,4.0555243
122108.3506,3.9406929,-1.150059021,0.11422015,4.054913
122129.0588,3.9396813,-1.150057712,0.11443011,4.0541115
122151.9918,3.9386506,-1.150058202,0.11481185,4.0534625
122176.5222,3.937639,-1.150060073,0.11511725,4.0527563
122200.2394,3.9366269,-1.150061987,0.11544174,4.0520687
122224.9898,3.9355962,-1.150059664,0.11576622,4.0513625
122250.8652,3.9345658,-1.150058451,0.11599527,4.050561
122278.155,3.933516,-1.150056883,0.11633884,4.0498548
122305.4548,3.9325039,-1.150056398,0.11664424,4.0491481
122330.9782,3.9314923,-1.150055861,0.11681603,4.0483084
122361.6522,3.9304805,-1.150053658,0.11696873,4.0474491
122387.0492,3.9294689,-1.150055197,0.11719777,4.0466666
122417.8738,3.9283619,-1.150052203,0.11757952,4.0459414
122450.3787,3.9273307,-1.150049756,0.11775131,4.0450821
