Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
165929.9758,3.3430002,-1.150044751,0.25831047,3.6013107
165936.6434,3.3419695,-1.150045858,0.25911212,3.6010816
165943.8662,3.3409579,-1.150045168,0.2597611,3.600719
165951.0164,3.3399463,-1.150045578,0.26046732,3.6004136
165958.8222,3.3388393,-1.150046613,0.26144078,3.60028
165966.97,3.3378084,-1.150047507,0.26226154,3.60007
165973.8898,3.3367777,-1.150048258,0.26300594,3.5997837
165982.1222,3.3357661,-1.150047667,0.26375034,3.5995164
165989.3398,3.3347354,-1.150046617,0.26451385,3.5992491
165998.1684,3.3336854,-1.150049704,0.26541096,3.5990963
166006.5992,3.3326738,-1.150054103,0.26630807,3.5989819
166014.863,3.331624,-1.150054741,0.26703337,3.5986574
166023.8478,3.330555,-1.150051872,0.26794958,3.5985045
166033.689,3.3295245,-1.150049573,0.26878941,3.5983138
166043.1116,3.3285127,-1.15005001,0.26959109,3.5981038
166052.391,3.3275011,-1.150049288,0.27056453,3.5980656
166061.2468,3.3264894,-1.150049588,0.27125168,3.5977411
166071.6746,3.3254776,-1.150049851,0.27205336,3.5975311
166081.6154,3.324466,-1.150049077,0.27308407,3.5975502
166093.058,3.3233974,-1.150049946,0.27401933,3.5974166
166104.34,3.3223855,-1.150050838,0.27478284,3.5971684
166116.7974,3.3213739,-1.150051199,0.27566084,3.5970347
166128.3546,3.3203623,-1.150052493,0.27655795,3.5969203
166141.191,3.3193314,-1.150055014,0.27735963,3.5966911
166154.6068,3.3183198,-1.150058114,0.27804679,3.5963666
166169.8554,3.31727,-1.150057956,0.27909657,3.5963666
166184.7976,3.3162584,-1.150055925,0.27995551,3.5962138
166199.5964,3.3151515,-1.150056563,0.28085262,3.596004
166216.4354,3.3141396,-1.150057052,0.28171155,3.5958512
166233.304,3.3130898,-1.15005878,0.2825132,3.595603
166250.0868,3.3120208,-1.150057255,0.2832576,3.5952785
166267.7976,3.310971,-1.150058701,0.28400204,3.5949731
166284.6464,3.3099403,-1.1500584,0.28476551,3.5947058
166302.7958,3.3089097,-1.15005922,0.28550991,3.5944195
166320.516,3.3078024,-1.150059448,0.28627342,3.5940759
166339.0892,3.3067718,-1.150059224,0.28697965,3.5937514
166353.9684,3.3057218,-1.150055259,0.28783858,3.5935605
166372.9682,3.3046911,-1.150056319,0.28862116,3.5933123
166388.6142,3.3036413,-1.150057152,0.28927013,3.5929115
166405.294,3.3026297,-1.15005582,0.28999546,3.5926251
166421.8344,3.3015988,-1.150054494,0.29081622,3.5924151
166437.07,3.30053,-1.150055029,0.29152244,3.5920525
166453.2966,3.2995183,-1.150054733,0.29219049,3.5917089
166467.5024,3.2984686,-1.150053601,0.29299217,3.5914607
166483.4188,3.2974567,-1.15005253,0.29377475,3.5912316
166498.9809,3.296407,-1.150052974,0.29446188,3.5908689
166514.4243,3.2953954,-1.150051225,0.29518721,3.5905826
166527.4341,3.2943454,-1.15005017,0.29604614,3.5903916
166543.2287,3.2933338,-1.150049184,0.29673329,3.5900671
166557.5829,3.2922649,-1.150049337,0.29755405,3.589819
166573.0911,3.2912531,-1.150051097,0.2983557,3.5896089
166586.9537,3.2902226,-1.150050495,0.29919556,3.5894182
166600.7505,3.2892108,-1.150049679,0.29976818,3.588979
166615.3873,3.2881801,-1.150053022,0.30058894,3.588769
166629.5223,3.2871685,-1.150051774,0.30137151,3.5885401
166643.0831,3.2860994,-1.150051022,0.30213499,3.5882344
166651.9005,3.2858706,-1.15005098,0.30245948,3.58833
166651.9487,3.2991779,0,0.29881379,3.5979917
166652.1863,3.3002446,0,0.29889014,3.5991347
166653.5729,3.3012559,0,0.29871836,3.5999744
166655.6563,3.3023062,0,0.29829845,3.6006045
166658.6085,3.3033557,0,0.2977449,3.6011007
166661.9433,3.3044438,0,0.29738224,3.6018262
166665.7887,3.3054557,0,0.2970196,3.6024752
166669.8267,3.3065245,0,0.29654241,3.6030669
166674.0315,3.3075361,0,0.29608431,3.6036205
166678.7999,3.308548,0,0.2957789,3.604327
166683.5367,3.3095787,0,0.29522538,3.604804
166688.5943,3.3106093,0,0.29474819,3.6053576
166694.1431,3.3116403,0,0.29421374,3.605854
166700.1045,3.3126521,0,0.29371747,3.6063695
166706.1535,3.3137591,0,0.29322121,3.6069803
166713.2835,3.3148282,0,0.29259133,3.6074195
166721.1319,3.315897,0,0.29198053,3.6078775
166728.4741,3.316947,0,0.29142699,3.6083739
166736.8479,3.3179586,0,0.29093072,3.6088893
166745.8527,3.3189702,0,0.29026267,3.6092329
166755.1909,3.3199818,0,0.28969005,3.6096718
166764.7849,3.3209937,0,0.28904107,3.6100347
166776.2763,3.322005,0,0.28852573,3.6105309
166787.2265,3.3230169,0,0.28785768,3.6108747
166799.8867,3.3240478,0,0.28713235,3.6111801
166814.5367,3.3251166,0,0.28636885,3.6114855
166829.2231,3.3261664,0,0.2857008,3.6118672
166846.4959,3.3271973,0,0.28512818,3.6123254
166864.7835,3.3282089,0,0.28446013,3.612669
166885.1255,3.3292968,0,0.28369662,3.6129935
166910.5145,3.3303084,0,0.28306675,3.6133752
166933.9441,3.3313203,0,0.28226507,3.6135852
166963.2617,3.3323698,0,0.28159702,3.6139669
166997.4335,3.3333817,0,0.28077626,3.6141579
167037.2271,3.3344123,0,0.28007004,3.6144824
167083.9707,3.3354814,0,0.27940199,3.6148834
167141.7018,3.3365121,0,0.2784667,3.6149788
167201.7018,3.3368554,0,0.27798951,3.614845
167235.2444,3.3378673,0,0.27751234,3.6153796
167295.2444,3.3382301,0,0.27699697,3.615227
167348.0744,3.3392606,0,0.27634799,3.6156087
167408.0744,3.3395469,0,0.27609986,3.6156468
167468.0744,3.339757,0,0.27577537,3.6155324
167515.9512,3.3402915,0,0.27546999,3.6157615
