Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
123125.5408,3.9643238,0.0,0.096087173,4.060411
123128.6774,3.9639804,0.0,0.096201703,4.0601821
123128.7258,3.9638083,-7.1e-10,0.096201703,4.06001
123128.7276,3.9565678,-0.00012713936000000002,0.098847874,4.0554156
123128.728,3.9543595,-0.0011500452809999999,0.099675596,4.0540352
123128.7298,3.9533482,-0.001150001965,0.099885553,4.0532336
123128.7554,3.9522982,-0.001150010505,0.099790119,4.0520883
123129.4298,3.9512861,-0.001150011078,0.10001916,4.0513053
123131.048,3.9502172,-0.001150017158,0.10047726,4.0506945
123133.562,3.9491673,-0.001150021765,0.10091627,4.0500836
123136.7822,3.9481175,-0.001150025227,0.10139345,4.049511
123140.343,3.9470675,-0.001150032185,0.10202334,4.0490909
123144.4446,3.9460368,-0.001150037172,0.1025387,4.0485754
123148.764,3.945025,-0.001150035804,0.10299679,4.0480218
123153.3102,3.9439371,-0.001150039396,0.10341671,4.0473537
123158.4714,3.9429255,-0.0011500386010000001,0.10385572,4.0467811
123163.3814,3.9418564,-0.001150038165,0.10446652,4.0463228
123169.6738,3.9408259,-0.001150038409,0.10500097,4.0458269
123175.5272,3.9398143,-0.001150041608,0.1054018,4.0452161
123181.3594,3.9387643,-0.001150042501,0.10595533,4.0447197
123187.7088,3.9377337,-0.001150045502,0.10637525,4.0441089
123195.0406,3.9366455,-0.001150043754,0.10694787,4.0435934
123202.4412,3.9356337,-0.001150045706,0.10755867,4.0431924
123209.834,3.9345839,-0.001150044938,0.10803585,4.0426197
123218.4988,3.9335148,-0.001150044568,0.10862756,4.0421424
123227.261,3.9325032,-0.0011500485910000001,0.10902839,4.0415316
123235.4534,3.9314723,-0.001150049547,0.10963919,4.0411115
123244.4466,3.9304223,-0.00115004694,0.11015455,4.0405769
123254.7892,3.9294112,-0.0011500471240000001,0.11070808,4.0401192
123264.6314,3.9283993,-0.001150043417,0.11135705,4.0397563
123274.2472,3.9273684,-0.001150043196,0.11185332,4.0392218
123285.7702,3.9263568,-0.001150045282,0.11238776,4.0387444
123297.7809,3.9252877,-0.001150048117,0.11297947,4.0382671
123309.7163,3.9242191,-0.001150050613,0.11357118,4.0377903
123323.7399,3.9232075,-0.0011500515849999999,0.11401019,4.0372176
123337.0779,3.9221957,-0.001150051659,0.11446828,4.036664
123350.7981,3.9211838,-0.001150055552,0.11505999,4.0362439
123367.4261,3.9201341,-0.001150054121,0.11561353,4.0357475
123382.0167,3.9191222,-0.0011500540779999999,0.11607162,4.0351939
123399.6109,3.9180915,-0.001150055645,0.11658698,4.0346785
123416.9477,3.9170797,-0.00115005735,0.11714051,4.0342202
123436.2681,3.9159727,-0.001150056174,0.11744591,4.0334187
123456.6139,3.9149418,-0.0011500552209999999,0.11801853,4.0329604
123476.8617,3.9139302,-0.001150056475,0.11861023,4.0325403
123499.0679,3.9129186,-0.001150057072,0.11895381,4.0318723
123522.8229,3.9119067,-0.001150053888,0.11933555,4.0312424
123545.4461,3.9108951,-0.00115005422,0.11973639,4.0306315
123569.8931,3.9098644,-0.001150055346,0.12019449,4.0300589
123594.8933,3.9088528,-0.0011500566249999999,0.12051897,4.0293717
123623.3577,3.9078031,-0.001150058649,0.12086254,4.0286655
123650.6877,3.906791,-0.0011500589269999998,0.12124429,4.0280352
123680.6533,3.90576,-0.001150057237,0.12170239,4.0274625
123707.2311,3.9047103,-0.0011500578130000001,0.12196961,4.02668
123739.5948,3.9036989,-0.00115005783,0.12225592,4.0259547
123771.9864,3.9026873,-0.0011500567989999998,0.12256131,4.0252485
123802.0532,3.9016559,-0.001150053873,0.12294307,4.0245991
123833.5108,3.9006443,-0.001150056564,0.1233439,4.0239882
123867.5076,3.8996136,-0.001150057928,0.12361112,4.0232248
123900.5082,3.8986022,-0.001150057897,0.12382108,4.0224233
123930.1446,3.8975906,-0.001150057948,0.12422191,4.0218124
123965.9124,3.8965404,-0.001150056908,0.12450822,4.0210485
123998.4382,3.8955288,-0.001150057174,0.12473727,4.0202661
124028.6774,3.895185,-0.001150058594,0.12475636,4.0199413
124028.7256,3.9070899,0.0,0.1212252,4.0283151
124028.7264,3.9081285,0.0,0.12114885,4.0292773
124028.7274,3.9066384,0.0,0.12111068,4.0277491
124029.2476,3.90765,0.0,0.12086254,4.0285125
124030.8328,3.9086616,0.0,0.12046171,4.0291233
124033.385,3.9097116,0.0,0.11988909,4.0296006
124036.5078,3.9107423,0.0,0.11935464,4.030097
124039.804,3.9117541,0.0,0.11883929,4.0305934
124044.1592,3.912823,0.0,0.1183621,4.0311852
124048.751,3.9138348,0.0,0.11788492,4.0317197
124053.0302,3.9148464,0.0,0.11736956,4.0322161
124058.8424,3.9158964,0.0,0.11673968,4.0326362
124064.2458,3.916965,0.0,0.11620523,4.0331702
124071.0616,3.9179769,0.0,0.11567079,4.0336475
124077.2476,3.9190648,0.0,0.11511725,4.0341821
124084.7166,3.9200957,0.0,0.11441102,4.0345068
124091.9676,3.9211648,0.0,0.11387657,4.0350413
124100.7158,3.9221761,0.0,0.11328487,4.0354609
124109.3518,3.9232452,0.0,0.11261681,4.035862
124119.172,3.924257,0.0,0.11204419,4.0363011
124128.7664,3.925288,0.0,0.11137614,4.036664
124140.4299,3.9263184,0.0,0.11059356,4.036912
124152.3251,3.9273303,0.0,0.10994458,4.0372748
124163.8179,3.9284179,0.0,0.10925744,4.0376754
124179.2517,3.9294488,0.0,0.10858938,4.0380383
124194.0047,3.9304605,0.0,0.10778771,4.0382481
